,round,game_index,date,home_team,away_team,minute,team,teamId,isHome,eloTeam,player,playerId,position,rating,keeper,keeperRating,opponent,eloOpponent,x,y,distance,angle,goal_difference,situation,body_part,goal,xg
13,18,0,17/12/2021,Lazio,Genoa,17,Lazio,2699,True,1610,Pedro,35428,F,73,Salvatore Sirigu,81,Genoa,1353,9.5,59.2,11,33,0,assisted,weakFoot,0,
12,18,0,17/12/2021,Lazio,Genoa,25,Lazio,2699,True,1610,Mattia Zaccagni,293581,F,70,Salvatore Sirigu,81,Genoa,1353,3.2,41.2,6,61,0,assisted,strongFoot,0,
11,18,0,17/12/2021,Lazio,Genoa,36,Lazio,2699,True,1610,Pedro,35428,F,73,Salvatore Sirigu,81,Genoa,1353,10.1,46.6,10,12,0,assisted,weakFoot,1,
10,18,0,17/12/2021,Lazio,Genoa,41,Lazio,2699,True,1610,Mattia Zaccagni,293581,F,70,Salvatore Sirigu,81,Genoa,1353,15.5,27.4,21,44,1,assisted,strongFoot,0,
9,18,0,17/12/2021,Lazio,Genoa,50,Genoa,2713,False,1353,Johan Vásquez,889785,D,31,Thomas Strakosha,79,Lazio,1610,13.8,42.1,14,21,-1,corner,head,0,
8,18,0,17/12/2021,Lazio,Genoa,54,Genoa,2713,False,1353,Goran Pandev,2695,F,77,Thomas Strakosha,79,Lazio,1610,21.0,53.3,21,6,-1,assisted,strongFoot,0,
7,18,0,17/12/2021,Lazio,Genoa,63,Genoa,2713,False,1353,Davide Biraschi,233252,D,34,Thomas Strakosha,79,Lazio,1610,14.2,64.3,17,34,-1,set-piece,strongFoot,0,
6,18,0,17/12/2021,Lazio,Genoa,72,Lazio,2699,True,1610,Ştefan Radu,13592,D,63,Salvatore Sirigu,81,Genoa,1353,25.2,31.1,28,27,1,assisted,strongFoot,0,
5,18,0,17/12/2021,Lazio,Genoa,74,Lazio,2699,True,1610,Ştefan Radu,13592,D,63,Salvatore Sirigu,81,Genoa,1353,18.2,36.3,20,27,1,set-piece,strongFoot,0,
4,18,0,17/12/2021,Lazio,Genoa,75,Lazio,2699,True,1610,Francesco Acerbi,126816,D,51,Salvatore Sirigu,81,Genoa,1353,4.0,45.4,5,38,1,corner,head,1,
3,18,0,17/12/2021,Lazio,Genoa,81,Lazio,2699,True,1610,Mattia Zaccagni,293581,F,70,Salvatore Sirigu,81,Genoa,1353,12.7,51.8,12,5,2,assisted,strongFoot,1,
2,18,0,17/12/2021,Lazio,Genoa,84,Lazio,2699,True,1610,Mattia Zaccagni,293581,F,70,Salvatore Sirigu,81,Genoa,1353,4.8,61.0,8,57,3,assisted,weakFoot,0,
1,18,0,17/12/2021,Lazio,Genoa,86,Genoa,2713,False,1353,Filippo Melegoni,795056,M,52,Thomas Strakosha,79,Lazio,1610,14.6,46.9,14,8,-3,assisted,strongFoot,1,
0,18,0,17/12/2021,Lazio,Genoa,90,Lazio,2699,True,1610,Vedat Muriqi,310874,F,72,Salvatore Sirigu,81,Genoa,1353,22.5,68.2,25,28,2,assisted,strongFoot,0,
32,18,1,17/12/2021,US Salernitana 1919,Inter,3,Inter,2697,False,1848,Nicolò Barella,363856,M,72,Vincenzo Fiorillo,70,US Salernitana 1919,1344,23.1,66.2,25,25,0,assisted,strongFoot,0,
31,18,1,17/12/2021,US Salernitana 1919,Inter,11,Inter,2697,False,1848,Ivan Perišić,38710,M,79,Vincenzo Fiorillo,70,US Salernitana 1919,1344,6.9,52.2,7,12,0,corner,head,1,
30,18,1,17/12/2021,US Salernitana 1919,Inter,13,Inter,2697,False,1848,Denzel Dumfries,759520,M,58,Vincenzo Fiorillo,70,US Salernitana 1919,1344,9.4,65.7,14,48,1,assisted,strongFoot,0,
29,18,1,17/12/2021,US Salernitana 1919,Inter,14,Inter,2697,False,1848,Stefan de Vrij,91046,D,41,Vincenzo Fiorillo,70,US Salernitana 1919,1344,7.0,44.3,8,28,1,corner,head,0,
28,18,1,17/12/2021,US Salernitana 1919,Inter,14,Inter,2697,False,1848,Edin Džeko,14990,F,83,Vincenzo Fiorillo,70,US Salernitana 1919,1344,4.6,42.7,6,47,1,assisted,head,0,
27,18,1,17/12/2021,US Salernitana 1919,Inter,20,US Salernitana 1919,2710,True,1344,Joel Obi,79403,M,66,Samir Handanović,85,Inter,1848,14.8,59.6,16,23,-1,assisted,strongFoot,0,
26,18,1,17/12/2021,US Salernitana 1919,Inter,20,US Salernitana 1919,2710,True,1344,Filippo Delli Carri,862475,D,27,Samir Handanović,85,Inter,1848,7.5,73.4,17,64,-1,assisted,weakFoot,0,
25,18,1,17/12/2021,US Salernitana 1919,Inter,21,US Salernitana 1919,2710,True,1344,Filippo Delli Carri,862475,D,27,Samir Handanović,85,Inter,1848,11.5,42.3,12,24,-1,corner,head,0,
24,18,1,17/12/2021,US Salernitana 1919,Inter,27,Inter,2697,False,1848,Nicolò Barella,363856,M,72,Vincenzo Fiorillo,70,US Salernitana 1919,1344,13.1,53.8,13,11,1,assisted,strongFoot,0,
23,18,1,17/12/2021,US Salernitana 1919,Inter,30,US Salernitana 1919,2710,True,1344,Joel Obi,79403,M,66,Samir Handanović,85,Inter,1848,3.8,41.9,6,55,-1,assisted,strongFoot,0,
22,18,1,17/12/2021,US Salernitana 1919,Inter,33,Inter,2697,False,1848,Denzel Dumfries,759520,M,58,Vincenzo Fiorillo,70,US Salernitana 1919,1344,10.8,52.6,10,9,1,assisted,strongFoot,1,
21,18,1,17/12/2021,US Salernitana 1919,Inter,41,Inter,2697,False,1848,Edin Džeko,14990,F,83,Vincenzo Fiorillo,70,US Salernitana 1919,1344,3.7,57.2,6,52,2,corner,head,0,
20,18,1,17/12/2021,US Salernitana 1919,Inter,44,Inter,2697,False,1848,Marcelo Brozović,108800,M,73,Vincenzo Fiorillo,70,US Salernitana 1919,1344,8.0,29.3,16,60,2,corner,weakFoot,0,
19,18,1,17/12/2021,US Salernitana 1919,Inter,49,Inter,2697,False,1848,Danilo D'Ambrosio,107936,D,55,Vincenzo Fiorillo,70,US Salernitana 1919,1344,10.7,62.6,13,38,2,assisted,weakFoot,0,
18,18,1,17/12/2021,US Salernitana 1919,Inter,50,Inter,2697,False,1848,Denzel Dumfries,759520,M,58,Vincenzo Fiorillo,70,US Salernitana 1919,1344,8.4,49.9,8,0,2,corner,head,0,
17,18,1,17/12/2021,US Salernitana 1919,Inter,52,Inter,2697,False,1848,Alexis Sánchez,34120,F,75,Vincenzo Fiorillo,70,US Salernitana 1919,1344,8.1,63.2,12,47,2,fast-break,strongFoot,1,
16,18,1,17/12/2021,US Salernitana 1919,Inter,58,Inter,2697,False,1848,Hakan Çalhanoğlu,135700,M,77,Vincenzo Fiorillo,70,US Salernitana 1919,1344,12.5,58.4,13,24,3,assisted,strongFoot,0,
15,18,1,17/12/2021,US Salernitana 1919,Inter,59,Inter,2697,False,1848,Lautaro Martínez,823984,F,81,Vincenzo Fiorillo,70,US Salernitana 1919,1344,4.4,54.2,5,32,3,corner,head,0,
14,18,1,17/12/2021,US Salernitana 1919,Inter,60,Inter,2697,False,1848,Edin Džeko,14990,F,83,Vincenzo Fiorillo,70,US Salernitana 1919,1344,9.1,45.5,9,18,3,assisted,head,0,
13,18,1,17/12/2021,US Salernitana 1919,Inter,64,Inter,2697,False,1848,Ivan Perišić,38710,M,79,Vincenzo Fiorillo,70,US Salernitana 1919,1344,8.5,31.2,15,56,3,corner,weakFoot,0,
12,18,1,17/12/2021,US Salernitana 1919,Inter,69,Inter,2697,False,1848,Lautaro Martínez,823984,F,81,Vincenzo Fiorillo,70,US Salernitana 1919,1344,20.9,42.1,21,14,3,assisted,strongFoot,0,
11,18,1,17/12/2021,US Salernitana 1919,Inter,72,US Salernitana 1919,2710,True,1344,Cedric Gondo,812207,F,63,Samir Handanović,85,Inter,1848,4.7,63.9,10,63,-3,corner,head,0,
10,18,1,17/12/2021,US Salernitana 1919,Inter,75,Inter,2697,False,1848,Edin Džeko,14990,F,83,Vincenzo Fiorillo,70,US Salernitana 1919,1344,8.4,49.0,8,4,3,corner,other,0,
9,18,1,17/12/2021,US Salernitana 1919,Inter,76,US Salernitana 1919,2710,True,1344,Luka Bogdan,788884,D,32,Samir Handanović,85,Inter,1848,15.4,57.6,16,18,-3,set-piece,head,0,
8,18,1,17/12/2021,US Salernitana 1919,Inter,77,Inter,2697,False,1848,Lautaro Martínez,823984,F,81,Vincenzo Fiorillo,70,US Salernitana 1919,1344,12.2,54.0,12,12,3,regular,strongFoot,1,
7,18,1,17/12/2021,US Salernitana 1919,Inter,82,US Salernitana 1919,2710,True,1344,Milan Đurić,76132,F,64,Samir Handanović,85,Inter,1848,3.7,41.5,6,57,-4,assisted,head,0,
6,18,1,17/12/2021,US Salernitana 1919,Inter,84,US Salernitana 1919,2710,True,1344,Lassana Coulibaly,804621,M,56,Samir Handanović,85,Inter,1848,16.9,64.9,19,30,-4,assisted,strongFoot,0,
5,18,1,17/12/2021,US Salernitana 1919,Inter,84,US Salernitana 1919,2710,True,1344,Joel Obi,79403,M,66,Samir Handanović,85,Inter,1848,13.2,51.8,13,5,-4,regular,strongFoot,0,
4,18,1,17/12/2021,US Salernitana 1919,Inter,84,Inter,2697,False,1848,Lautaro Martínez,823984,F,81,Vincenzo Fiorillo,70,US Salernitana 1919,1344,2.8,68.0,12,77,4,assisted,strongFoot,0,
3,18,1,17/12/2021,US Salernitana 1919,Inter,85,US Salernitana 1919,2710,True,1344,Milan Đurić,76132,F,64,Samir Handanović,85,Inter,1848,11.9,42.4,12,23,-4,assisted,head,0,
2,18,1,17/12/2021,US Salernitana 1919,Inter,87,Inter,2697,False,1848,Roberto Gagliardini,287057,M,62,Vincenzo Fiorillo,70,US Salernitana 1919,1344,14.8,48.1,14,4,4,regular,strongFoot,1,
1,18,1,17/12/2021,US Salernitana 1919,Inter,90,Inter,2697,False,1848,Federico Dimarco,284361,M,60,Vincenzo Fiorillo,70,US Salernitana 1919,1344,14.0,36.6,16,33,5,assisted,strongFoot,0,
0,18,1,17/12/2021,US Salernitana 1919,Inter,90,Inter,2697,False,1848,Hakan Çalhanoğlu,135700,M,77,Vincenzo Fiorillo,70,US Salernitana 1919,1344,28.4,39.7,29,13,5,regular,strongFoot,0,
25,18,2,18/12/2021,Atalanta,AS Roma,1,AS Roma,2702,False,1687,Tammy Abraham,610766,F,77,Juan Musso,81,Atalanta,1748,13.1,54.9,13,14,0,regular,strongFoot,1,
24,18,2,18/12/2021,Atalanta,AS Roma,9,AS Roma,2702,False,1687,Jordan Veretout,151124,M,75,Juan Musso,81,Atalanta,1748,24.0,47.6,24,3,0,free-kick,strongFoot,0,
23,18,2,18/12/2021,Atalanta,AS Roma,19,AS Roma,2702,False,1687,Nicolò Zaniolo,864898,F,73,Juan Musso,81,Atalanta,1748,15.3,45.5,15,11,0,assisted,strongFoot,0,
22,18,2,18/12/2021,Atalanta,AS Roma,20,Atalanta,2686,True,1748,Berat Djimsiti,151003,D,37,Rui Patrício,82,AS Roma,1687,19.1,42.7,19,14,0,regular,strongFoot,0,
21,18,2,18/12/2021,Atalanta,AS Roma,21,Atalanta,2686,True,1748,Duván Zapata,38162,F,81,Rui Patrício,82,AS Roma,1687,21.4,27.4,26,35,0,corner,strongFoot,0,
20,18,2,18/12/2021,Atalanta,AS Roma,22,Atalanta,2686,True,1748,Rafael Tolói,82943,D,46,Rui Patrício,82,AS Roma,1687,10.0,43.5,10,23,0,corner,head,0,
19,18,2,18/12/2021,Atalanta,AS Roma,23,Atalanta,2686,True,1748,Mario Pašalić,190437,M,74,Rui Patrício,82,AS Roma,1687,9.5,45.8,9,16,0,assisted,head,0,
18,18,2,18/12/2021,Atalanta,AS Roma,27,AS Roma,2702,False,1687,Nicolò Zaniolo,864898,F,73,Juan Musso,81,Atalanta,1748,7.6,44.5,8,26,0,fast-break,strongFoot,1,
17,18,2,18/12/2021,Atalanta,AS Roma,29,Atalanta,2686,True,1748,Rafael Tolói,82943,D,46,Rui Patrício,82,AS Roma,1687,7.7,62.0,11,46,-1,assisted,strongFoot,0,
16,18,2,18/12/2021,Atalanta,AS Roma,31,Atalanta,2686,True,1748,Duván Zapata,38162,F,81,Rui Patrício,82,AS Roma,1687,7.1,47.8,7,11,-1,corner,head,0,
15,18,2,18/12/2021,Atalanta,AS Roma,38,Atalanta,2686,True,1748,Duván Zapata,38162,F,81,Rui Patrício,82,AS Roma,1687,8.6,54.6,9,19,-1,corner,head,0,
14,18,2,18/12/2021,Atalanta,AS Roma,45,Atalanta,2686,True,1748,Luis Muriel,119242,F,83,Rui Patrício,82,AS Roma,1687,18.2,68.8,22,35,-1,assisted,strongFoot,0,
12,18,2,18/12/2021,Atalanta,AS Roma,50,Atalanta,2686,True,1748,Ruslan Malinovskyi,195850,M,79,Rui Patrício,82,AS Roma,1687,13.4,86.1,27,61,0,free-kick,strongFoot,0,
11,18,2,18/12/2021,Atalanta,AS Roma,53,AS Roma,2702,False,1687,Nicolò Zaniolo,864898,F,73,Juan Musso,81,Atalanta,1748,24.4,45.4,24,7,0,regular,strongFoot,0,
10,18,2,18/12/2021,Atalanta,AS Roma,61,Atalanta,2686,True,1748,Ruslan Malinovskyi,195850,M,79,Rui Patrício,82,AS Roma,1687,28.3,65.8,30,20,0,assisted,strongFoot,0,
9,18,2,18/12/2021,Atalanta,AS Roma,65,Atalanta,2686,True,1748,Aleksey Miranchuk,324353,M,69,Rui Patrício,82,AS Roma,1687,25.1,60.5,26,15,0,assisted,strongFoot,0,
8,18,2,18/12/2021,Atalanta,AS Roma,68,Atalanta,2686,True,1748,Duván Zapata,38162,F,81,Rui Patrício,82,AS Roma,1687,3.2,51.0,3,11,0,corner,other,0,
7,18,2,18/12/2021,Atalanta,AS Roma,71,Atalanta,2686,True,1748,Aleksey Miranchuk,324353,M,69,Rui Patrício,82,AS Roma,1687,21.8,44.6,22,9,0,assisted,weakFoot,0,
6,18,2,18/12/2021,Atalanta,AS Roma,72,AS Roma,2702,False,1687,Chris Smalling,47741,D,47,Juan Musso,81,Atalanta,1748,3.3,46.7,3,34,0,set-piece,strongFoot,1,
5,18,2,18/12/2021,Atalanta,AS Roma,78,Atalanta,2686,True,1748,Aleksey Miranchuk,324353,M,69,Rui Patrício,82,AS Roma,1687,5.9,57.0,7,38,-1,assisted,weakFoot,0,
4,18,2,18/12/2021,Atalanta,AS Roma,82,AS Roma,2702,False,1687,Jordan Veretout,151124,M,75,Juan Musso,81,Atalanta,1748,10.3,68.5,16,50,1,assisted,strongFoot,0,
3,18,2,18/12/2021,Atalanta,AS Roma,82,AS Roma,2702,False,1687,Tammy Abraham,610766,F,77,Juan Musso,81,Atalanta,1748,11.2,58.3,12,26,1,regular,strongFoot,1,
2,18,2,18/12/2021,Atalanta,AS Roma,84,Atalanta,2686,True,1748,Ruslan Malinovskyi,195850,M,79,Rui Patrício,82,AS Roma,1687,21.1,65.3,23,26,-2,assisted,strongFoot,0,
1,18,2,18/12/2021,Atalanta,AS Roma,89,Atalanta,2686,True,1748,Duván Zapata,38162,F,81,Rui Patrício,82,AS Roma,1687,3.7,67.0,12,72,-2,assisted,strongFoot,0,
0,18,2,18/12/2021,Atalanta,AS Roma,90,Atalanta,2686,True,1748,Ruslan Malinovskyi,195850,M,79,Rui Patrício,82,AS Roma,1687,28.3,49.3,28,0,-2,set-piece,strongFoot,0,
21,18,3,18/12/2021,Bologna,Juventus,6,Juventus,2687,False,1859,Álvaro Morata,125407,F,79,Łukasz Skorupski,75,Bologna,1428,7.1,56.9,8,33,0,assisted,strongFoot,1,
20,18,3,18/12/2021,Bologna,Juventus,14,Juventus,2687,False,1859,Adrien Rabiot,250737,M,73,Łukasz Skorupski,75,Bologna,1428,14.3,29.9,19,43,0,fast-break,strongFoot,0,
19,18,3,18/12/2021,Bologna,Juventus,16,Juventus,2687,False,1859,Álvaro Morata,125407,F,79,Łukasz Skorupski,75,Bologna,1428,13.7,61.8,15,30,0,assisted,strongFoot,0,
18,18,3,18/12/2021,Bologna,Juventus,17,Bologna,2685,True,1428,Marko Arnautović,21927,F,81,Wojciech Szczęsny,86,Juventus,1859,10.7,46.2,11,13,0,assisted,head,0,
17,18,3,18/12/2021,Bologna,Juventus,22,Bologna,2685,True,1428,Nicolás Domínguez,871765,M,65,Wojciech Szczęsny,86,Juventus,1859,20.5,58.4,21,15,0,assisted,weakFoot,0,
16,18,3,18/12/2021,Bologna,Juventus,22,Bologna,2685,True,1428,Mattias Svanberg,796987,M,65,Wojciech Szczęsny,86,Juventus,1859,8.9,51.7,8,7,0,regular,strongFoot,0,
15,18,3,18/12/2021,Bologna,Juventus,28,Bologna,2685,True,1428,Musa Barrow,916680,F,73,Wojciech Szczęsny,86,Juventus,1859,15.9,35.7,18,31,0,assisted,weakFoot,0,
14,18,3,18/12/2021,Bologna,Juventus,32,Bologna,2685,True,1428,Arthur Theate,965778,D,39,Wojciech Szczęsny,86,Juventus,1859,26.8,34.7,28,21,0,assisted,strongFoot,0,
13,18,3,18/12/2021,Bologna,Juventus,40,Bologna,2685,True,1428,Musa Barrow,916680,F,73,Wojciech Szczęsny,86,Juventus,1859,28.3,31.2,31,24,0,assisted,strongFoot,0,
12,18,3,18/12/2021,Bologna,Juventus,42,Juventus,2687,False,1859,Luca Pellegrini,826186,D,52,Łukasz Skorupski,75,Bologna,1428,26.4,22.6,32,35,0,assisted,strongFoot,0,
11,18,3,18/12/2021,Bologna,Juventus,45,Bologna,2685,True,1428,Mattias Svanberg,796987,M,65,Wojciech Szczęsny,86,Juventus,1859,18.7,30.7,22,35,0,corner,strongFoot,0,
10,18,3,18/12/2021,Bologna,Juventus,55,Bologna,2685,True,1428,Mattias Svanberg,796987,M,65,Wojciech Szczęsny,86,Juventus,1859,15.5,46.2,15,9,0,regular,strongFoot,0,
9,18,3,18/12/2021,Bologna,Juventus,60,Bologna,2685,True,1428,Musa Barrow,916680,F,73,Wojciech Szczęsny,86,Juventus,1859,11.0,45.2,11,16,0,assisted,head,0,
8,18,3,18/12/2021,Bologna,Juventus,62,Juventus,2687,False,1859,Álvaro Morata,125407,F,79,Łukasz Skorupski,75,Bologna,1428,5.7,33.0,12,63,0,assisted,strongFoot,0,
7,18,3,18/12/2021,Bologna,Juventus,66,Bologna,2685,True,1428,Nicolás Domínguez,871765,M,65,Wojciech Szczęsny,86,Juventus,1859,7.1,67.8,14,59,0,assisted,strongFoot,0,
6,18,3,18/12/2021,Bologna,Juventus,69,Juventus,2687,False,1859,Juan Cuadrado,47743,M,74,Łukasz Skorupski,75,Bologna,1428,14.3,75.3,22,50,0,assisted,strongFoot,1,
5,18,3,18/12/2021,Bologna,Juventus,77,Juventus,2687,False,1859,Federico Bernardeschi,294597,F,71,Łukasz Skorupski,75,Bologna,1428,13.9,32.3,18,40,1,assisted,strongFoot,0,
4,18,3,18/12/2021,Bologna,Juventus,77,Juventus,2687,False,1859,Adrien Rabiot,250737,M,73,Łukasz Skorupski,75,Bologna,1428,9.3,51.9,9,7,1,corner,head,0,
3,18,3,18/12/2021,Bologna,Juventus,82,Bologna,2685,True,1428,Emanuel Vignato,862373,F,60,Wojciech Szczęsny,86,Juventus,1859,26.1,52.6,26,3,-1,set-piece,strongFoot,0,
2,18,3,18/12/2021,Bologna,Juventus,89,Juventus,2687,False,1859,Juan Cuadrado,47743,M,74,Łukasz Skorupski,75,Bologna,1428,12.6,50.9,12,2,1,assisted,strongFoot,0,
1,18,3,18/12/2021,Bologna,Juventus,90,Juventus,2687,False,1859,Juan Cuadrado,47743,M,74,Łukasz Skorupski,75,Bologna,1428,22.9,67.4,25,27,1,assisted,strongFoot,0,
0,18,3,18/12/2021,Bologna,Juventus,90,Juventus,2687,False,1859,Dejan Kulusevski,928124,M,73,Łukasz Skorupski,75,Bologna,1428,15.6,65.6,18,34,1,assisted,strongFoot,0,
14,18,4,18/12/2021,Cagliari,Udinese,4,Udinese,2695,False,1405,Jean Victor Makengo,802138,F,66,Alessio Cragno,81,Cagliari,1344,11.0,46.8,11,11,0,assisted,strongFoot,1,
13,18,4,18/12/2021,Cagliari,Udinese,8,Cagliari,2719,True,1344,Leonardo Pavoletti,132704,F,72,Marco Silvestri,79,Udinese,1405,10.4,53.0,10,11,0,assisted,strongFoot,0,
12,18,4,18/12/2021,Cagliari,Udinese,14,Cagliari,2719,True,1344,Leonardo Pavoletti,132704,F,72,Marco Silvestri,79,Udinese,1405,6.3,39.6,9,48,0,throw-in-set-piece,head,0,
11,18,4,18/12/2021,Cagliari,Udinese,24,Udinese,2695,False,1405,Jean Victor Makengo,802138,F,66,Alessio Cragno,81,Cagliari,1344,21.2,36.7,23,23,0,fast-break,strongFoot,0,
10,18,4,18/12/2021,Cagliari,Udinese,33,Cagliari,2719,True,1344,Nahitan Nández,589620,M,66,Marco Silvestri,79,Udinese,1405,24.2,43.9,24,9,0,set-piece,strongFoot,0,
9,18,4,18/12/2021,Cagliari,Udinese,38,Udinese,2695,False,1405,Walace,553686,M,66,Alessio Cragno,81,Cagliari,1344,12.1,27.9,19,51,0,corner,strongFoot,0,
8,18,4,18/12/2021,Cagliari,Udinese,40,Udinese,2695,False,1405,Bram Nuytinck,70930,D,40,Alessio Cragno,81,Cagliari,1344,18.4,67.0,21,32,0,set-piece,strongFoot,0,
7,18,4,18/12/2021,Cagliari,Udinese,42,Cagliari,2719,True,1344,João Pedro Galvão,123208,F,78,Marco Silvestri,79,Udinese,1405,27.9,38.8,28,15,0,assisted,strongFoot,0,
6,18,4,18/12/2021,Cagliari,Udinese,45,Udinese,2695,False,1405,Gerard Deulofeu,96372,F,72,Alessio Cragno,81,Cagliari,1344,23.0,69.0,26,29,0,free-kick,strongFoot,1,
5,18,4,18/12/2021,Cagliari,Udinese,50,Udinese,2695,False,1405,Nahuel Molina,831799,D,63,Alessio Cragno,81,Cagliari,1344,23.2,57.3,23,12,1,throw-in-set-piece,strongFoot,1,
4,18,4,18/12/2021,Cagliari,Udinese,62,Cagliari,2719,True,1344,Diego Godín,14933,D,48,Marco Silvestri,79,Udinese,1405,11.0,48.9,11,3,-2,corner,head,0,
3,18,4,18/12/2021,Cagliari,Udinese,67,Udinese,2695,False,1405,Walace,553686,M,66,Alessio Cragno,81,Cagliari,1344,30.2,50.4,30,0,2,set-piece,strongFoot,0,
2,18,4,18/12/2021,Cagliari,Udinese,69,Udinese,2695,False,1405,Gerard Deulofeu,96372,F,72,Alessio Cragno,81,Cagliari,1344,12.1,27.4,19,51,2,corner,strongFoot,1,
1,18,4,18/12/2021,Cagliari,Udinese,86,Udinese,2695,False,1405,Ignacio Pussetto,340509,F,72,Alessio Cragno,81,Cagliari,1344,12.3,29.4,18,48,3,assisted,weakFoot,0,
0,18,4,18/12/2021,Cagliari,Udinese,90,Udinese,2695,False,1405,Brandon Soppy,963211,D,37,Alessio Cragno,81,Cagliari,1344,4.8,67.5,12,68,3,assisted,strongFoot,0,
30,18,5,19/12/2021,Fiorentina,Sassuolo,3,Fiorentina,2693,True,1488,Dušan Vlahović,832208,F,78,Andrea Consigli,80,Sassuolo,1535,13.7,51.5,13,4,0,assisted,strongFoot,0,
29,18,5,19/12/2021,Fiorentina,Sassuolo,4,Fiorentina,2693,True,1488,Nicolás González,901325,M,70,Andrea Consigli,80,Sassuolo,1535,10.9,28.9,18,52,0,fast-break,strongFoot,0,
28,18,5,19/12/2021,Fiorentina,Sassuolo,7,Sassuolo,2793,False,1535,Giacomo Raspadori,865651,F,72,Pietro Terracciano,71,Fiorentina,1488,8.8,48.7,8,5,0,assisted,head,0,
27,18,5,19/12/2021,Fiorentina,Sassuolo,16,Fiorentina,2693,True,1488,Nicolás González,901325,M,70,Andrea Consigli,80,Sassuolo,1535,7.5,53.9,7,19,0,assisted,weakFoot,0,
26,18,5,19/12/2021,Fiorentina,Sassuolo,22,Fiorentina,2693,True,1488,Nicolás González,901325,M,70,Andrea Consigli,80,Sassuolo,1535,9.5,41.2,11,32,0,assisted,strongFoot,0,
25,18,5,19/12/2021,Fiorentina,Sassuolo,26,Sassuolo,2793,False,1535,Domenico Berardi,253367,F,80,Pietro Terracciano,71,Fiorentina,1488,22.3,61.2,23,18,0,regular,strongFoot,0,
24,18,5,19/12/2021,Fiorentina,Sassuolo,27,Fiorentina,2693,True,1488,Lucas Torreira,754794,M,66,Andrea Consigli,80,Sassuolo,1535,7.5,33.0,13,57,0,fast-break,weakFoot,0,
23,18,5,19/12/2021,Fiorentina,Sassuolo,27,Fiorentina,2693,True,1488,Lucas Martínez Quarta,795297,D,55,Andrea Consigli,80,Sassuolo,1535,8.6,54.3,9,18,0,regular,head,0,
22,18,5,19/12/2021,Fiorentina,Sassuolo,29,Sassuolo,2793,False,1535,Davide Frattesi,835600,M,68,Pietro Terracciano,71,Fiorentina,1488,6.0,49.5,6,3,0,assisted,head,0,
21,18,5,19/12/2021,Fiorentina,Sassuolo,31,Fiorentina,2693,True,1488,Lucas Martínez Quarta,795297,D,55,Andrea Consigli,80,Sassuolo,1535,23.1,59.4,23,15,0,regular,strongFoot,0,
20,18,5,19/12/2021,Fiorentina,Sassuolo,32,Sassuolo,2793,False,1535,Gianluca Scamacca,807301,F,74,Pietro Terracciano,71,Fiorentina,1488,20.2,62.9,22,23,0,assisted,strongFoot,1,
19,18,5,19/12/2021,Fiorentina,Sassuolo,37,Sassuolo,2793,False,1535,Davide Frattesi,835600,M,68,Pietro Terracciano,71,Fiorentina,1488,8.2,39.1,11,42,1,assisted,weakFoot,1,
18,18,5,19/12/2021,Fiorentina,Sassuolo,40,Fiorentina,2693,True,1488,José Callejón,40965,F,76,Andrea Consigli,80,Sassuolo,1535,15.5,68.6,20,39,-2,corner,strongFoot,0,
17,18,5,19/12/2021,Fiorentina,Sassuolo,40,Fiorentina,2693,True,1488,Nikola Milenković,836168,D,45,Andrea Consigli,80,Sassuolo,1535,7.3,54.6,7,23,-2,corner,head,0,
16,18,5,19/12/2021,Fiorentina,Sassuolo,42,Fiorentina,2693,True,1488,Youssef Maleh,849274,M,67,Andrea Consigli,80,Sassuolo,1535,10.1,52.4,10,9,-2,assisted,strongFoot,0,
15,18,5,19/12/2021,Fiorentina,Sassuolo,45,Fiorentina,2693,True,1488,Dušan Vlahović,832208,F,78,Andrea Consigli,80,Sassuolo,1535,8.3,53.3,8,15,-2,assisted,head,0,
13,18,5,19/12/2021,Fiorentina,Sassuolo,45,Fiorentina,2693,True,1488,José Callejón,40965,F,76,Andrea Consigli,80,Sassuolo,1535,14.7,73.9,21,47,-2,assisted,strongFoot,0,
12,18,5,19/12/2021,Fiorentina,Sassuolo,45,Fiorentina,2693,True,1488,Lucas Martínez Quarta,795297,D,55,Andrea Consigli,80,Sassuolo,1535,9.1,44.9,9,20,-2,corner,head,0,
11,18,5,19/12/2021,Fiorentina,Sassuolo,45,Fiorentina,2693,True,1488,Nikola Milenković,836168,D,45,Andrea Consigli,80,Sassuolo,1535,2.8,51.5,2,20,-2,corner,weakFoot,0,
14,18,5,19/12/2021,Fiorentina,Sassuolo,45,Fiorentina,2693,True,1488,Giacomo Bonaventura,36784,M,75,Andrea Consigli,80,Sassuolo,1535,7.8,51.5,7,7,-2,assisted,strongFoot,0,
10,18,5,19/12/2021,Fiorentina,Sassuolo,46,Fiorentina,2693,True,1488,Dušan Vlahović,832208,F,78,Andrea Consigli,80,Sassuolo,1535,5.1,56.4,6,40,-2,assisted,strongFoot,0,
9,18,5,19/12/2021,Fiorentina,Sassuolo,50,Fiorentina,2693,True,1488,Nicolás González,901325,M,70,Andrea Consigli,80,Sassuolo,1535,14.0,64.8,17,35,-2,assisted,strongFoot,0,
8,18,5,19/12/2021,Fiorentina,Sassuolo,51,Fiorentina,2693,True,1488,Dušan Vlahović,832208,F,78,Andrea Consigli,80,Sassuolo,1535,15.2,47.8,15,5,-2,assisted,strongFoot,1,
