,round,game_index,date,home_team,away_team,minute,team,teamId,isHome,eloTeam,player,playerId,position,rating,keeper,keeperRating,opponent,eloOpponent,x,y,distance,angle,goal_difference,situation,body_part,goal,xg
13,34,2,27/04/2025,Fiorentina,Empoli,4,Empoli,2705,False,1327,Giuseppe Pezzella,814589,M,54,David De Gea,85,Fiorentina,1626,7.3,25.0,18,66,0,assisted,strongFoot,0,0.019841330125928
12,34,2,27/04/2025,Fiorentina,Empoli,7,Fiorentina,2693,True,1626,Yacine Adli,859024,M,68,Devis Vásquez,70,Empoli,1327,11.7,61.1,13,32,0,assisted,strongFoot,1,0.47573825716972
11,34,2,27/04/2025,Fiorentina,Empoli,25,Fiorentina,2693,True,1626,Rolando Mandragora,548178,M,71,Devis Vásquez,70,Empoli,1327,8.6,54.0,9,17,1,assisted,strongFoot,1,0.13994960486889
10,34,2,27/04/2025,Fiorentina,Empoli,36,Empoli,2705,False,1327,Tino Anjorin,907667,M,63,David De Gea,85,Fiorentina,1626,26.4,29.2,29,28,-2,free-kick,strongFoot,0,0.031312540173531
9,34,2,27/04/2025,Fiorentina,Empoli,38,Empoli,2705,False,1327,Alberto Grassi,186845,M,61,David De Gea,85,Fiorentina,1626,26.9,46.9,26,4,-2,assisted,strongFoot,0,0.014942136593163
8,34,2,27/04/2025,Fiorentina,Empoli,56,Empoli,2705,False,1327,Sebastiano Esposito,965008,F,73,David De Gea,85,Fiorentina,1626,27.7,44.0,27,8,-2,set-piece,strongFoot,0,0.0062524750828743
7,34,2,27/04/2025,Fiorentina,Empoli,57,Empoli,2705,False,1327,Jacopo Fazzini,1012179,F,65,David De Gea,85,Fiorentina,1626,8.6,52.8,8,12,-2,assisted,strongFoot,1,0.21495375037193
6,34,2,27/04/2025,Fiorentina,Empoli,58,Empoli,2705,False,1327,Lorenzo Colombo,930191,F,74,David De Gea,85,Fiorentina,1626,23.6,66.0,25,24,-1,assisted,strongFoot,0,0.024922089651227
5,34,2,27/04/2025,Fiorentina,Empoli,65,Fiorentina,2693,True,1626,Michael Folorunsho,869795,M,76,Devis Vásquez,70,Empoli,1327,22.9,65.8,25,25,1,assisted,strongFoot,0,0.023024175316095
4,34,2,27/04/2025,Fiorentina,Empoli,66,Fiorentina,2693,True,1626,Albert Guðmundsson,804909,F,79,Devis Vásquez,70,Empoli,1327,8.2,32.0,14,56,1,assisted,strongFoot,0,0.064325578510761
3,34,2,27/04/2025,Fiorentina,Empoli,73,Fiorentina,2693,True,1626,Robin Gosens,377118,D,73,Devis Vásquez,70,Empoli,1327,11.0,30.9,17,49,1,assisted,strongFoot,0,0.052796587347984
2,34,2,27/04/2025,Fiorentina,Empoli,86,Fiorentina,2693,True,1626,Rolando Mandragora,548178,M,71,Devis Vásquez,70,Empoli,1327,25.3,61.4,26,17,1,free-kick,strongFoot,0,0.053608808666468
0,34,2,27/04/2025,Fiorentina,Empoli,90,Empoli,2705,False,1327,Viktor Kovalenko,287659,M,69,David De Gea,85,Fiorentina,1626,26.2,54.4,26,6,-1,regular,strongFoot,0,0.016962895169854
1,34,2,27/04/2025,Fiorentina,Empoli,90,Empoli,2705,False,1327,Viktor Kovalenko,287659,M,69,David De Gea,85,Fiorentina,1626,18.6,51.3,18,2,-1,set-piece,strongFoot,0,0.050841353833675
35,34,3,27/04/2025,Inter,AS Roma,4,Inter,2697,True,1997,Federico Dimarco,284361,M,78,Mile Svilar,78,AS Roma,1709,25.6,72.0,29,30,0,free-kick,strongFoot,0,0.031472653150558
34,34,3,27/04/2025,Inter,AS Roma,5,AS Roma,2702,False,1709,Evan Ndicka,848287,D,51,Yann Sommer,87,Inter,1997,12.8,55.5,13,16,0,set-piece,head,0,0.016034254804254
33,34,3,27/04/2025,Inter,AS Roma,16,AS Roma,2702,False,1709,Lorenzo Pellegrini,555540,F,76,Yann Sommer,87,Inter,1997,13.9,31.7,18,41,0,assisted,strongFoot,0,0.023353107273579
32,34,3,27/04/2025,Inter,AS Roma,20,AS Roma,2702,False,1709,Manu Koné,974087,M,72,Yann Sommer,87,Inter,1997,21.6,53.0,21,5,0,assisted,strongFoot,0,0.044719446450472
31,34,3,27/04/2025,Inter,AS Roma,22,AS Roma,2702,False,1709,Lorenzo Pellegrini,555540,F,76,Yann Sommer,87,Inter,1997,20.7,58.2,21,15,0,assisted,strongFoot,0,0.067304335534573
30,34,3,27/04/2025,Inter,AS Roma,22,AS Roma,2702,False,1709,Matías Soulé,1082406,F,69,Yann Sommer,87,Inter,1997,5.5,61.7,9,55,0,assisted,weakFoot,1,0.27201920747757
29,34,3,27/04/2025,Inter,AS Roma,25,AS Roma,2702,False,1709,Bryan Cristante,186855,M,73,Yann Sommer,87,Inter,1997,8.2,44.0,9,26,1,fast-break,strongFoot,0,0.27314582467079
28,34,3,27/04/2025,Inter,AS Roma,27,AS Roma,2702,False,1709,Eldor Shomurodov,792283,F,70,Yann Sommer,87,Inter,1997,4.0,58.5,7,55,1,assisted,strongFoot,0,0.18998284637928
27,34,3,27/04/2025,Inter,AS Roma,28,AS Roma,2702,False,1709,Eldor Shomurodov,792283,F,70,Yann Sommer,87,Inter,1997,3.4,40.4,7,62,1,corner,head,0,0.064050666987896
25,34,3,27/04/2025,Inter,AS Roma,30,Inter,2697,True,1997,Marko Arnautović,21927,F,79,Mile Svilar,78,AS Roma,1709,3.8,58.5,6,56,-1,corner,weakFoot,0,0.16293062269688
26,34,3,27/04/2025,Inter,AS Roma,30,Inter,2697,True,1997,Lautaro Martínez,823984,F,88,Mile Svilar,78,AS Roma,1709,9.4,48.4,9,6,-1,corner,head,0,0.046340238302946
24,34,3,27/04/2025,Inter,AS Roma,32,Inter,2697,True,1997,Lautaro Martínez,823984,F,88,Mile Svilar,78,AS Roma,1709,19.0,67.9,22,32,-1,assisted,strongFoot,0,0.034365847706795
23,34,3,27/04/2025,Inter,AS Roma,39,Inter,2697,True,1997,Hakan Çalhanoğlu,135700,M,80,Mile Svilar,78,AS Roma,1709,26.8,53.6,26,5,-1,assisted,strongFoot,0,0.015187322162092
22,34,3,27/04/2025,Inter,AS Roma,39,Inter,2697,True,1997,Federico Dimarco,284361,M,78,Mile Svilar,78,AS Roma,1709,13.6,34.0,17,38,-1,assisted,strongFoot,0,0.033849086612463
21,34,3,27/04/2025,Inter,AS Roma,43,AS Roma,2702,False,1709,Lorenzo Pellegrini,555540,F,76,Yann Sommer,87,Inter,1997,19.0,28.2,24,37,1,assisted,strongFoot,0,0.03811177611351
20,34,3,27/04/2025,Inter,AS Roma,45,Inter,2697,True,1997,Carlos Augusto,929199,D,71,Mile Svilar,78,AS Roma,1709,15.7,38.9,17,25,-1,assisted,weakFoot,0,0.072279654443264
19,34,3,27/04/2025,Inter,AS Roma,54,Inter,2697,True,1997,Lautaro Martínez,823984,F,88,Mile Svilar,78,AS Roma,1709,9.9,51.9,9,7,-1,set-piece,head,0,0.1256812363863
18,34,3,27/04/2025,Inter,AS Roma,60,AS Roma,2702,False,1709,Tommaso Baldanzi,1012172,M,71,Yann Sommer,87,Inter,1997,20.7,73.0,25,37,1,assisted,strongFoot,0,0.029029479250312
17,34,3,27/04/2025,Inter,AS Roma,62,AS Roma,2702,False,1709,Matías Soulé,1082406,F,69,Yann Sommer,87,Inter,1997,16.5,69.7,21,39,1,assisted,strongFoot,0,0.050631403923035
16,34,3,27/04/2025,Inter,AS Roma,63,Inter,2697,True,1997,Hakan Çalhanoğlu,135700,M,80,Mile Svilar,78,AS Roma,1709,26.0,38.7,27,16,-1,assisted,strongFoot,0,0.034032173454762
15,34,3,27/04/2025,Inter,AS Roma,66,Inter,2697,True,1997,Denzel Dumfries,759520,M,68,Mile Svilar,78,AS Roma,1709,7.6,66.4,13,55,-1,assisted,head,0,0.029260894283652
14,34,3,27/04/2025,Inter,AS Roma,67,Inter,2697,True,1997,Nicolò Barella,363856,M,78,Mile Svilar,78,AS Roma,1709,7.0,70.3,15,63,-1,assisted,strongFoot,0,0.060701351612806
13,34,3,27/04/2025,Inter,AS Roma,70,Inter,2697,True,1997,Lautaro Martínez,823984,F,88,Mile Svilar,78,AS Roma,1709,9.1,54.4,9,18,-1,assisted,weakFoot,0,0.08740496635437
12,34,3,27/04/2025,Inter,AS Roma,71,Inter,2697,True,1997,Lautaro Martínez,823984,F,88,Mile Svilar,78,AS Roma,1709,9.2,45.2,9,19,-1,assisted,head,0,0.07644359767437
11,34,3,27/04/2025,Inter,AS Roma,72,AS Roma,2702,False,1709,Niccolò Pisilli,1175821,M,65,Yann Sommer,87,Inter,1997,12.0,46.0,12,12,1,assisted,strongFoot,0,0.32033187150955
10,34,3,27/04/2025,Inter,AS Roma,73,AS Roma,2702,False,1709,Artem Dovbyk,798820,F,83,Yann Sommer,87,Inter,1997,10.5,58.1,11,27,1,fast-break,strongFoot,0,0.14776808023453
9,34,3,27/04/2025,Inter,AS Roma,75,AS Roma,2702,False,1709,Artem Dovbyk,798820,F,83,Yann Sommer,87,Inter,1997,9.7,36.4,13,43,1,assisted,strongFoot,0,0.12826044857502
8,34,3,27/04/2025,Inter,AS Roma,75,Inter,2697,True,1997,Hakan Çalhanoğlu,135700,M,80,Mile Svilar,78,AS Roma,1709,25.3,47.2,25,4,-1,assisted,strongFoot,0,0.04218415915966
7,34,3,27/04/2025,Inter,AS Roma,77,AS Roma,2702,False,1709,Gianluca Mancini,611210,D,49,Yann Sommer,87,Inter,1997,10.7,59.9,12,32,1,corner,head,0,0.010249394923449
6,34,3,27/04/2025,Inter,AS Roma,77,Inter,2697,True,1997,Marko Arnautović,21927,F,79,Mile Svilar,78,AS Roma,1709,15.1,65.4,18,34,-1,assisted,weakFoot,0,0.025763479992747
5,34,3,27/04/2025,Inter,AS Roma,80,AS Roma,2702,False,1709,Lucas Gourna-Douath,1012657,M,50,Yann Sommer,87,Inter,1997,25.5,50.1,25,0,1,assisted,strongFoot,0,0.032155901193619
4,34,3,27/04/2025,Inter,AS Roma,84,Inter,2697,True,1997,Piotr Zieliński,138605,M,76,Mile Svilar,78,AS Roma,1709,22.6,45.4,22,7,-1,assisted,strongFoot,0,0.048414789140224
3,34,3,27/04/2025,Inter,AS Roma,86,AS Roma,2702,False,1709,Gianluca Mancini,611210,D,49,Yann Sommer,87,Inter,1997,5.4,64.6,11,61,1,set-piece,head,0,0.016719231382012
2,34,3,27/04/2025,Inter,AS Roma,90,AS Roma,2702,False,1709,Devyne Rensch,982778,M,54,Yann Sommer,87,Inter,1997,4.8,57.0,6,44,1,assisted,head,0,0.11613706499338
1,34,3,27/04/2025,Inter,AS Roma,90,Inter,2697,True,1997,Marko Arnautović,21927,F,79,Mile Svilar,78,AS Roma,1709,4.9,45.8,5,30,-1,corner,head,0,0.15384955704212
0,34,3,27/04/2025,Inter,AS Roma,90,AS Roma,2702,False,1709,Angeliño,848355,M,69,Yann Sommer,87,Inter,1997,9.5,31.1,15,53,1,fast-break,strongFoot,0,0.088601104915142
21,34,4,27/04/2025,Juventus,Monza,3,Monza,2729,False,1327,Dany Mota,838907,F,74,Michele Di Gregorio,81,Juventus,1743,5.2,36.0,10,61,0,regular,strongFoot,0,0.038934610784054
20,34,4,27/04/2025,Juventus,Monza,5,Juventus,2687,True,1743,Randal Kolo Muani,871706,F,79,Stefano Turati,74,Monza,1327,10.2,41.3,11,30,0,throw-in-set-piece,strongFoot,0,0.094605386257172
19,34,4,27/04/2025,Juventus,Monza,7,Monza,2729,False,1327,Samuele Birindelli,856729,M,51,Michele Di Gregorio,81,Juventus,1743,16.4,50.0,16,0,0,fast-break,weakFoot,0,0.15121239423752
18,34,4,27/04/2025,Juventus,Monza,10,Juventus,2687,True,1743,Kenan Yıldız,1149011,F,73,Stefano Turati,74,Monza,1327,19.2,44.6,19,10,0,assisted,strongFoot,0,0.035921603441238
17,34,4,27/04/2025,Juventus,Monza,11,Juventus,2687,True,1743,Nicolás González,901325,M,74,Stefano Turati,74,Monza,1327,27.4,51.0,27,1,0,assisted,strongFoot,1,0.0268017295748
16,34,4,27/04/2025,Juventus,Monza,21,Juventus,2687,True,1743,Khéphren Thuram,904832,M,69,Stefano Turati,74,Monza,1327,26.5,48.9,26,1,1,assisted,strongFoot,0,0.024068869650364
15,34,4,27/04/2025,Juventus,Monza,23,Juventus,2687,True,1743,Randal Kolo Muani,871706,F,79,Stefano Turati,74,Monza,1327,9.3,38.2,12,40,1,assisted,strongFoot,0,0.49752452969551
14,34,4,27/04/2025,Juventus,Monza,25,Juventus,2687,True,1743,Kenan Yıldız,1149011,F,73,Stefano Turati,74,Monza,1327,11.1,29.5,17,51,1,assisted,strongFoot,0,0.03737772628665
13,34,4,27/04/2025,Juventus,Monza,26,Juventus,2687,True,1743,Lloyd Kelly,865167,D,38,Stefano Turati,74,Monza,1327,28.1,34.9,29,20,1,assisted,strongFoot,0,0.014332705177367
12,34,4,27/04/2025,Juventus,Monza,30,Juventus,2687,True,1743,Lloyd Kelly,865167,D,38,Stefano Turati,74,Monza,1327,8.5,30.9,15,56,1,assisted,strongFoot,0,0.060552660375834
11,34,4,27/04/2025,Juventus,Monza,33,Juventus,2687,True,1743,Randal Kolo Muani,871706,F,79,Stefano Turati,74,Monza,1327,16.1,38.5,17,25,1,fast-break,strongFoot,1,0.20149047672749
10,34,4,27/04/2025,Juventus,Monza,43,Monza,2729,False,1327,Dany Mota,838907,F,74,Michele Di Gregorio,81,Juventus,1743,12.8,64.8,16,38,-2,regular,weakFoot,0,0.034444849938154
9,34,4,27/04/2025,Juventus,Monza,52,Monza,2729,False,1327,Samuele Birindelli,856729,M,51,Michele Di Gregorio,81,Juventus,1743,4.8,63.6,10,62,-2,assisted,head,0,0.031792547553778
8,34,4,27/04/2025,Juventus,Monza,55,Monza,2729,False,1327,Gaetano Castrovilli,587628,M,66,Michele Di Gregorio,81,Juventus,1743,18.2,69.0,22,35,-2,assisted,strongFoot,0,0.031787190586329
7,34,4,27/04/2025,Juventus,Monza,58,Juventus,2687,True,1743,Nicolás González,901325,M,74,Stefano Turati,74,Monza,1327,8.1,62.2,11,45,2,assisted,strongFoot,0,0.40428960323334
6,34,4,27/04/2025,Juventus,Monza,62,Monza,2729,False,1327,Dany Mota,838907,F,74,Michele Di Gregorio,81,Juventus,1743,7.6,44.6,8,25,-2,assisted,head,0,0.081638567149639
5,34,4,27/04/2025,Juventus,Monza,71,Monza,2729,False,1327,Gianluca Caprari,148458,F,73,Michele Di Gregorio,81,Juventus,1743,18.8,48.2,18,3,-2,assisted,strongFoot,0,0.11066998541355
4,34,4,27/04/2025,Juventus,Monza,82,Monza,2729,False,1327,Omari Forson,1153434,F,59,Michele Di Gregorio,81,Juventus,1743,17.8,62.8,19,26,-2,assisted,strongFoot,0,0.024484854191542
3,34,4,27/04/2025,Juventus,Monza,83,Monza,2729,False,1327,Gianluca Caprari,148458,F,73,Michele Di Gregorio,81,Juventus,1743,9.8,54.0,10,15,-2,assisted,head,0,0.10171637684107
2,34,4,27/04/2025,Juventus,Monza,85,Monza,2729,False,1327,Patrick Ciurria,346676,F,72,Michele Di Gregorio,81,Juventus,1743,27.9,59.1,28,12,-2,assisted,strongFoot,0,0.022036286070943
1,34,4,27/04/2025,Juventus,Monza,88,Monza,2729,False,1327,Omari Forson,1153434,F,59,Michele Di Gregorio,81,Juventus,1743,22.8,66.9,25,26,-2,set-piece,strongFoot,0,0.016655595973134
0,34,4,27/04/2025,Juventus,Monza,90,Monza,2729,False,1327,Stefano Sensi,294313,M,60,Michele Di Gregorio,81,Juventus,1743,25.0,66.7,27,24,-2,assisted,strongFoot,0,0.025426812469959
30,34,5,27/04/2025,Atalanta,Lecce,6,Atalanta,2686,True,1740,Mario Pašalić,190437,M,77,Wladimiro Falcone,80,Lecce,1327,4.0,55.4,5,42,0,assisted,head,0,0.19071440398693
29,34,5,27/04/2025,Atalanta,Lecce,7,Atalanta,2686,True,1740,Mateo Retegui,914501,F,80,Wladimiro Falcone,80,Lecce,1327,35.0,82.4,41,32,0,regular,strongFoot,0,0.015353715978563
28,34,5,27/04/2025,Atalanta,Lecce,8,Lecce,2689,False,1327,Mohamed Kaba,1127590,M,51,Marco Carnesecchi,83,Atalanta,1740,10.8,54.4,11,15,0,set-piece,head,0,0.035120647400618
27,34,5,27/04/2025,Atalanta,Lecce,15,Atalanta,2686,True,1740,Mateo Retegui,914501,F,80,Wladimiro Falcone,80,Lecce,1327,7.3,55.4,8,26,0,corner,head,0,0.074332110583782
26,34,5,27/04/2025,Atalanta,Lecce,24,Lecce,2689,False,1327,Lassana Coulibaly,804621,M,57,Marco Carnesecchi,83,Atalanta,1740,13.5,62.4,15,31,0,regular,strongFoot,0,0.16176190972328
25,34,5,27/04/2025,Atalanta,Lecce,25,Lecce,2689,False,1327,Federico Baschirotto,786175,D,52,Marco Carnesecchi,83,Atalanta,1740,15.1,49.3,15,1,0,corner,head,0,0.0093570398166776
24,34,5,27/04/2025,Atalanta,Lecce,29,Lecce,2689,False,1327,Jesper Karlsson,834597,F,74,Marco Carnesecchi,83,Atalanta,1740,11.5,50.0,11,0,0,penalty,strongFoot,1,0.7884
23,34,5,27/04/2025,Atalanta,Lecce,33,Atalanta,2686,True,1740,Isak Hien,1157713,D,36,Wladimiro Falcone,80,Lecce,1327,7.7,56.0,8,27,-1,corner,head,0,0.053747408092022
22,34,5,27/04/2025,Atalanta,Lecce,34,Atalanta,2686,True,1740,Davide Zappacosta,132318,M,69,Wladimiro Falcone,80,Lecce,1327,18.5,47.5,18,5,-1,assisted,strongFoot,0,0.041166864335537
21,34,5,27/04/2025,Atalanta,Lecce,35,Atalanta,2686,True,1740,Mario Pašalić,190437,M,77,Wladimiro Falcone,80,Lecce,1327,14.4,38.3,16,28,-1,assisted,weakFoot,0,0.084901578724384
20,34,5,27/04/2025,Atalanta,Lecce,43,Atalanta,2686,True,1740,Mateo Retegui,914501,F,80,Wladimiro Falcone,80,Lecce,1327,13.8,46.8,13,8,-1,assisted,weakFoot,0,0.059371393173933
19,34,5,27/04/2025,Atalanta,Lecce,45,Atalanta,2686,True,1740,Berat Djimsiti,151003,D,37,Wladimiro Falcone,80,Lecce,1327,9.4,45.6,9,17,-1,corner,head,0,0.038882579654455
18,34,5,27/04/2025,Atalanta,Lecce,45,Lecce,2689,False,1327,Santiago Pierotti,984998,F,66,Marco Carnesecchi,83,Atalanta,1740,15.0,45.0,15,12,1,regular,strongFoot,0,0.073308236896992
17,34,5,27/04/2025,Atalanta,Lecce,45,Lecce,2689,False,1327,Lassana Coulibaly,804621,M,57,Marco Carnesecchi,83,Atalanta,1740,20.7,55.4,21,10,1,regular,strongFoot,0,0.070141911506653
16,34,5,27/04/2025,Atalanta,Lecce,45,Atalanta,2686,True,1740,Ademola Lookman,824200,F,82,Wladimiro Falcone,80,Lecce,1327,10.1,36.0,13,43,-1,fast-break,weakFoot,0,0.23263351619244
15,34,5,27/04/2025,Atalanta,Lecce,45,Atalanta,2686,True,1740,Davide Zappacosta,132318,M,69,Wladimiro Falcone,80,Lecce,1327,19.5,32.1,22,31,-1,regular,strongFoot,0,0.021445389837027
14,34,5,27/04/2025,Atalanta,Lecce,52,Atalanta,2686,True,1740,Éderson,946888,M,68,Wladimiro Falcone,80,Lecce,1327,9.4,50.7,9,2,-1,assisted,head,0,0.063518516719341
13,34,5,27/04/2025,Atalanta,Lecce,56,Lecce,2689,False,1327,Santiago Pierotti,984998,F,66,Marco Carnesecchi,83,Atalanta,1740,7.9,59.4,10,38,1,assisted,strongFoot,0,0.2981064915657
12,34,5,27/04/2025,Atalanta,Lecce,58,Atalanta,2686,True,1740,Mateo Retegui,914501,F,80,Wladimiro Falcone,80,Lecce,1327,9.5,35.8,13,45,-1,assisted,weakFoot,0,0.23918423056602
11,34,5,27/04/2025,Atalanta,Lecce,60,Atalanta,2686,True,1740,Éderson,946888,M,68,Wladimiro Falcone,80,Lecce,1327,20.8,34.0,23,27,-1,assisted,strongFoot,0,0.028511121869087
10,34,5,27/04/2025,Atalanta,Lecce,62,Lecce,2689,False,1327,Jesper Karlsson,834597,F,74,Marco Carnesecchi,83,Atalanta,1740,26.3,45.8,26,6,1,free-kick,strongFoot,0,0.05513147264719
9,34,5,27/04/2025,Atalanta,Lecce,65,Atalanta,2686,True,1740,Juan Cuadrado,47743,M,72,Wladimiro Falcone,80,Lecce,1327,7.7,54.9,8,23,-1,assisted,head,0,0.14887599647045
8,34,5,27/04/2025,Atalanta,Lecce,66,Lecce,2689,False,1327,Ante Rebić,152769,M,74,Marco Carnesecchi,83,Atalanta,1740,35.7,98.3,48,42,1,fast-break,strongFoot,0,0.016546921804547
7,34,5,27/04/2025,Atalanta,Lecce,67,Atalanta,2686,True,1740,Berat Djimsiti,151003,D,37,Wladimiro Falcone,80,Lecce,1327,8.2,52.1,8,9,-1,assisted,head,0,0.091810040175915
6,34,5,27/04/2025,Atalanta,Lecce,69,Atalanta,2686,True,1740,Mateo Retegui,914501,F,80,Wladimiro Falcone,80,Lecce,1327,11.5,50.0,11,0,-1,penalty,strongFoot,1,0.7884
5,34,5,27/04/2025,Atalanta,Lecce,71,Atalanta,2686,True,1740,Mateo Retegui,914501,F,80,Wladimiro Falcone,80,Lecce,1327,8.8,53.3,9,14,0,assisted,head,0,0.072404481470585
4,34,5,27/04/2025,Atalanta,Lecce,73,Atalanta,2686,True,1740,Éderson,946888,M,68,Wladimiro Falcone,80,Lecce,1327,20.7,40.3,21,17,0,assisted,strongFoot,0,0.049557447433472
3,34,5,27/04/2025,Atalanta,Lecce,78,Lecce,2689,False,1327,Kialonda Gaspar,1090374,D,30,Marco Carnesecchi,83,Atalanta,1740,13.6,51.3,13,3,0,set-piece,head,0,0.014852021820843
2,34,5,27/04/2025,Atalanta,Lecce,82,Atalanta,2686,True,1740,Berat Djimsiti,151003,D,37,Wladimiro Falcone,80,Lecce,1327,11.2,46.1,11,13,0,corner,head,0,0.018395632505417
1,34,5,27/04/2025,Atalanta,Lecce,86,Atalanta,2686,True,1740,Davide Zappacosta,132318,M,69,Wladimiro Falcone,80,Lecce,1327,24.3,36.0,26,21,0,corner,strongFoot,0,0.026358785107732
0,34,5,27/04/2025,Atalanta,Lecce,87,Atalanta,2686,True,1740,Ademola Lookman,824200,F,82,Wladimiro Falcone,80,Lecce,1327,9.9,39.9,12,34,0,assisted,head,0,0.025773648172617
16,34,6,27/04/2025,SSC Napoli,Torino,1,Torino,2696,False,1524,Che Adams,773409,F,76,Alex Meret,82,SSC Napoli,1767,15.1,54.4,15,11,0,assisted,strongFoot,0,0.061301406472921
15,34,6,27/04/2025,SSC Napoli,Torino,1,Torino,2696,False,1524,Saúl Coco,1089453,D,56,Alex Meret,82,SSC Napoli,1767,22.5,65.6,24,25,0,regular,strongFoot,0,0.017927559092641
14,34,6,27/04/2025,SSC Napoli,Torino,2,SSC Napoli,2714,True,1767,Romelu Lukaku,78893,F,80,Vanja Milinković-Savić,78,Torino,1524,12.5,66.0,16,41,0,assisted,weakFoot,0,0.033516924828291
13,34,6,27/04/2025,SSC Napoli,Torino,3,SSC Napoli,2714,True,1767,Frank Anguissa,787941,M,71,Vanja Milinković-Savić,78,Torino,1524,8.2,46.7,8,15,0,corner,head,0,0.068907134234905
12,34,6,27/04/2025,SSC Napoli,Torino,3,SSC Napoli,2714,True,1767,Frank Anguissa,787941,M,71,Vanja Milinković-Savić,78,Torino,1524,9.9,43.3,10,24,0,corner,strongFoot,0,0.053173009306192
11,34,6,27/04/2025,SSC Napoli,Torino,3,SSC Napoli,2714,True,1767,Mathías Olivera,805078,D,49,Vanja Milinković-Savić,78,Torino,1524,7.3,46.4,7,18,0,corner,strongFoot,0,0.12551836669445
10,34,6,27/04/2025,SSC Napoli,Torino,7,SSC Napoli,2714,True,1767,Scott McTominay,879346,M,78,Vanja Milinković-Savić,78,Torino,1524,7.4,53.3,7,16,0,assisted,strongFoot,1,0.16335593163967
9,34,6,27/04/2025,SSC Napoli,Torino,11,Torino,2696,False,1524,Che Adams,773409,F,76,Alex Meret,82,SSC Napoli,1767,3.6,46.6,4,32,-1,corner,strongFoot,0,0.62368232011795
8,34,6,27/04/2025,SSC Napoli,Torino,20,Torino,2696,False,1524,Eljif Elmas,838232,M,69,Alex Meret,82,SSC Napoli,1767,26.9,57.7,27,11,-1,assisted,strongFoot,0,0.027464676648378
7,34,6,27/04/2025,SSC Napoli,Torino,41,SSC Napoli,2714,True,1767,Scott McTominay,879346,M,78,Vanja Milinković-Savić,78,Torino,1524,10.0,51.0,10,3,1,assisted,strongFoot,1,0.077544339001179
6,34,6,27/04/2025,SSC Napoli,Torino,45,SSC Napoli,2714,True,1767,Amir Rrahmani,332155,D,50,Vanja Milinković-Savić,78,Torino,1524,10.4,30.9,16,51,2,set-piece,strongFoot,0,0.014173885807395
5,34,6,27/04/2025,SSC Napoli,Torino,45,Torino,2696,False,1524,Karol Linetty,189135,M,62,Alex Meret,82,SSC Napoli,1767,14.2,67.3,18,39,-2,assisted,weakFoot,0,0.040193412452936
4,34,6,27/04/2025,SSC Napoli,Torino,50,Torino,2696,False,1524,Ivan Ilić,877371,M,71,Alex Meret,82,SSC Napoli,1767,28.1,49.5,28,0,-2,corner,strongFoot,0,0.0063496227376163
3,34,6,27/04/2025,SSC Napoli,Torino,51,Torino,2696,False,1524,Karol Linetty,189135,M,62,Alex Meret,82,SSC Napoli,1767,21.9,34.0,24,26,-2,regular,strongFoot,0,0.022251348942518
2,34,6,27/04/2025,SSC Napoli,Torino,62,SSC Napoli,2714,True,1767,Philip Billing,548660,M,76,Vanja Milinković-Savić,78,Torino,1524,3.9,49.1,3,8,2,assisted,head,0,0.63074052333832
1,34,6,27/04/2025,SSC Napoli,Torino,90,Torino,2696,False,1524,Yann Karamoh,802149,F,68,Alex Meret,82,SSC Napoli,1767,25.5,23.4,31,35,-2,assisted,strongFoot,0,0.012183207087219
0,34,6,27/04/2025,SSC Napoli,Torino,90,Torino,2696,False,1524,Valentino Lazaro,233826,M,66,Alex Meret,82,SSC Napoli,1767,24.7,28.6,28,30,-2,regular,strongFoot,0,0.021550891920924
24,34,7,28/04/2025,Udinese,Bologna,3,Udinese,2695,True,1450,Keinan Davis,830858,F,70,Łukasz Skorupski,79,Bologna,1655,22.5,62.8,24,21,0,fast-break,strongFoot,0,0.060785789042711
22,34,7,28/04/2025,Udinese,Bologna,4,Bologna,2685,False,1655,Thijs Dallinga,905381,F,75,Maduka Okoye,74,Udinese,1450,8.4,53.4,8,15,0,assisted,strongFoot,0,0.35925030708313
23,34,7,28/04/2025,Udinese,Bologna,4,Bologna,2685,False,1655,Juan Miranda,855829,D,60,Maduka Okoye,74,Udinese,1450,18.2,38.3,19,23,0,assisted,strongFoot,0,0.047766789793968
21,34,7,28/04/2025,Udinese,Bologna,9,Udinese,2695,True,1450,Thomas Kristensen,1063373,D,25,Łukasz Skorupski,79,Bologna,1655,5.0,67.2,12,66,0,corner,head,0,0.0086792968213558
20,34,7,28/04/2025,Udinese,Bologna,9,Bologna,2685,False,1655,Jens Odgaard,826064,M,74,Maduka Okoye,74,Udinese,1450,15.5,63.9,18,31,0,assisted,strongFoot,0,0.029069295153022
19,34,7,28/04/2025,Udinese,Bologna,14,Udinese,2695,True,1450,Jürgen Ekkelenkamp,904887,M,68,Łukasz Skorupski,79,Bologna,1655,23.7,36.8,25,20,0,fast-break,strongFoot,0,0.052236065268517
18,34,7,28/04/2025,Udinese,Bologna,22,Udinese,2695,True,1450,Martín Payero,895592,M,64,Łukasz Skorupski,79,Bologna,1655,19.9,50.1,19,0,0,regular,weakFoot,0,0.062103066593409
17,34,7,28/04/2025,Udinese,Bologna,33,Bologna,2685,False,1655,Thijs Dallinga,905381,F,75,Maduka Okoye,74,Udinese,1450,9.0,30.8,15,55,0,assisted,weakFoot,0,0.083443760871887
