round,game_index,date,home_team,away_team,minute,team,teamId,isHome,eloTeam,player,playerId,position,rating,keeper,keeperRating,opponent,eloOpponent,x,y,distance,angle,goal_difference,situation,body_part,goal,xg
27,5,19/03/2023,Sampdoria,Hellas Verona,24,Sampdoria,2711,True,1226,Bruno Amione,990050,D,35,Lorenzo Montipò,76,Hellas Verona,1386,8.8,42.9,10,28,0,corner,head,0,0.037175595760345
27,5,19/03/2023,Sampdoria,Hellas Verona,24,Sampdoria,2711,True,1226,Bruno Amione,990050,D,35,Lorenzo Montipò,76,Hellas Verona,1386,8.3,43.1,9,29,0,corner,strongFoot,0,0.16456010937691
27,5,19/03/2023,Sampdoria,Hellas Verona,24,Sampdoria,2711,True,1226,Manolo Gabbiadini,53816,F,78,Lorenzo Montipò,76,Hellas Verona,1386,7.5,54.7,8,23,0,corner,strongFoot,1,0.17367570102215
27,5,19/03/2023,Sampdoria,Hellas Verona,29,Hellas Verona,2701,False,1386,Darko Lazović,41157,M,71,Martin Turk,62,Sampdoria,1226,3.1,33.5,11,74,-1,assisted,weakFoot,0,0.077899046242237
27,5,19/03/2023,Sampdoria,Hellas Verona,35,Hellas Verona,2701,False,1386,Darko Lazović,41157,M,71,Martin Turk,62,Sampdoria,1226,25.3,41.9,25,12,-1,regular,weakFoot,0,0.02426559664309
27,5,19/03/2023,Sampdoria,Hellas Verona,35,Sampdoria,2711,True,1226,Manolo Gabbiadini,53816,F,78,Lorenzo Montipò,76,Hellas Verona,1386,25.2,46.6,25,5,1,regular,strongFoot,1,0.032168786972761
27,5,19/03/2023,Sampdoria,Hellas Verona,43,Hellas Verona,2701,False,1386,Darko Lazović,41157,M,71,Martin Turk,62,Sampdoria,1226,19.4,26.2,25,39,-2,free-kick,weakFoot,0,0.048718955367804
27,5,19/03/2023,Sampdoria,Hellas Verona,47,Hellas Verona,2701,False,1386,Kevin Lasagna,587962,F,71,Martin Turk,62,Sampdoria,1226,2.8,41.3,6,64,-2,corner,head,0,0.10363940149546
27,5,19/03/2023,Sampdoria,Hellas Verona,49,Hellas Verona,2701,False,1386,Jayden Braaf,961688,F,59,Martin Turk,62,Sampdoria,1226,20.5,32.0,23,30,-2,assisted,strongFoot,0,0.027358984574676
27,5,19/03/2023,Sampdoria,Hellas Verona,53,Hellas Verona,2701,False,1386,Kevin Lasagna,587962,F,71,Martin Turk,62,Sampdoria,1226,2.6,34.6,10,76,-2,corner,head,0,0.027683552354574
27,5,19/03/2023,Sampdoria,Hellas Verona,55,Hellas Verona,2701,False,1386,Kevin Lasagna,587962,F,71,Martin Turk,62,Sampdoria,1226,12.9,69.0,18,45,-2,assisted,weakFoot,0,0.041552450507879
27,5,19/03/2023,Sampdoria,Hellas Verona,65,Hellas Verona,2701,False,1386,Kevin Lasagna,587962,F,71,Martin Turk,62,Sampdoria,1226,8.0,42.9,9,31,-2,assisted,head,0,0.070793487131596
27,5,19/03/2023,Sampdoria,Hellas Verona,78,Hellas Verona,2701,False,1386,Adolfo Gaich,940692,F,62,Martin Turk,62,Sampdoria,1226,18.8,53.4,18,7,-2,assisted,strongFoot,0,0.066045969724655
27,5,19/03/2023,Sampdoria,Hellas Verona,82,Hellas Verona,2701,False,1386,Adolfo Gaich,940692,F,62,Martin Turk,62,Sampdoria,1226,7.1,42.4,8,36,-2,corner,head,0,0.059450998902321
27,5,19/03/2023,Sampdoria,Hellas Verona,88,Hellas Verona,2701,False,1386,Paweł Dawidowicz,288321,M,47,Martin Turk,62,Sampdoria,1226,9.6,59.3,11,33,-2,corner,head,0,0.031233692541718
27,5,19/03/2023,Sampdoria,Hellas Verona,88,Hellas Verona,2701,False,1386,Davide Faraoni,32040,D,71,Martin Turk,62,Sampdoria,1226,4.3,50.8,4,7,-2,corner,other,1,0.62175351381302
27,5,19/03/2023,Sampdoria,Hellas Verona,90,Hellas Verona,2701,False,1386,Adolfo Gaich,940692,F,62,Martin Turk,62,Sampdoria,1226,11.0,35.9,14,41,-1,regular,strongFoot,0,0.086462527513504
27,5,19/03/2023,Sampdoria,Hellas Verona,90,Sampdoria,2711,True,1226,Alessandro Zanoli,922928,M,35,Lorenzo Montipò,76,Hellas Verona,1386,7.0,49.0,7,5,1,fast-break,strongFoot,1,0.45433235168457
27,6,19/03/2023,Fiorentina,Lecce,18,Fiorentina,2693,True,1545,Riccardo Saponara,126236,M,71,Wladimiro Falcone,74,Lecce,1342,20.4,61.0,21,20,0,assisted,strongFoot,0,0.060191463679075
27,6,19/03/2023,Fiorentina,Lecce,19,Lecce,2689,False,1342,Lorenzo Colombo,930191,F,72,Pietro Terracciano,79,Fiorentina,1545,6.3,39.8,9,47,0,assisted,head,0,0.067540742456913
27,6,19/03/2023,Fiorentina,Lecce,20,Lecce,2689,False,1342,Federico Di Francesco,320979,M,68,Pietro Terracciano,79,Fiorentina,1545,14.6,26.7,21,47,0,throw-in-set-piece,strongFoot,0,0.021610613912344
27,6,19/03/2023,Fiorentina,Lecce,20,Lecce,2689,False,1342,Gabriel Strefezza,877201,F,64,Pietro Terracciano,79,Fiorentina,1545,15.4,59.6,16,22,0,regular,strongFoot,0,0.042602960020304
27,6,19/03/2023,Fiorentina,Lecce,20,Lecce,2689,False,1342,Gabriel Strefezza,877201,F,64,Pietro Terracciano,79,Fiorentina,1545,7.5,67.2,13,57,0,assisted,strongFoot,0,0.041487600654364
27,6,19/03/2023,Fiorentina,Lecce,26,Fiorentina,2693,True,1545,Antonín Barák,330705,M,77,Wladimiro Falcone,74,Lecce,1342,11.2,47.0,11,10,0,set-piece,head,0,0.052798073738813
27,6,19/03/2023,Fiorentina,Lecce,27,Fiorentina,2693,True,1545,Antonino Gallo,945616,D,48,Wladimiro Falcone,74,Lecce,1342,2.8,53.4,3,39,0,regular,strongFoot,1,
27,6,19/03/2023,Fiorentina,Lecce,34,Fiorentina,2693,True,1545,Antonín Barák,330705,M,77,Wladimiro Falcone,74,Lecce,1342,17.2,30.1,21,38,1,assisted,strongFoot,0,0.024405617266893
27,6,19/03/2023,Fiorentina,Lecce,38,Fiorentina,2693,True,1545,Riccardo Saponara,126236,M,71,Wladimiro Falcone,74,Lecce,1342,7.7,46.4,8,17,1,assisted,head,0,0.19858787953854
27,6,19/03/2023,Fiorentina,Lecce,45,Fiorentina,2693,True,1545,Nicolás González,901325,M,72,Wladimiro Falcone,74,Lecce,1342,9.8,56.1,10,22,1,assisted,strongFoot,0,0.079292319715023
27,6,19/03/2023,Fiorentina,Lecce,48,Lecce,2689,False,1342,Federico Di Francesco,320979,M,68,Pietro Terracciano,79,Fiorentina,1545,11.0,62.7,13,38,-1,assisted,strongFoot,0,0.15522167086601
27,6,19/03/2023,Fiorentina,Lecce,51,Fiorentina,2693,True,1545,Riccardo Saponara,126236,M,71,Wladimiro Falcone,74,Lecce,1342,21.6,60.2,22,17,1,regular,weakFoot,0,0.020797904580832
27,6,19/03/2023,Fiorentina,Lecce,57,Fiorentina,2693,True,1545,Christian Kouamé,812946,F,71,Wladimiro Falcone,74,Lecce,1342,9.4,59.4,11,34,1,assisted,weakFoot,0,0.14369858801365
27,6,19/03/2023,Fiorentina,Lecce,58,Fiorentina,2693,True,1545,Riccardo Saponara,126236,M,71,Wladimiro Falcone,74,Lecce,1342,10.4,40.0,12,33,1,assisted,weakFoot,0,0.079402677714825
27,6,19/03/2023,Fiorentina,Lecce,59,Lecce,2689,False,1342,Lorenzo Colombo,930191,F,72,Pietro Terracciano,79,Fiorentina,1545,6.3,32.0,13,62,-1,assisted,strongFoot,0,0.049874864518642
27,6,19/03/2023,Fiorentina,Lecce,60,Lecce,2689,False,1342,Gabriel Strefezza,877201,F,64,Pietro Terracciano,79,Fiorentina,1545,11.0,51.5,11,5,-1,assisted,head,0,0.10479879379272
27,6,19/03/2023,Fiorentina,Lecce,60,Fiorentina,2693,True,1545,Nicolás González,901325,M,72,Wladimiro Falcone,74,Lecce,1342,26.9,48.0,26,2,1,assisted,strongFoot,0,0.035534247756004
27,6,19/03/2023,Fiorentina,Lecce,61,Fiorentina,2693,True,1545,Riccardo Saponara,126236,M,71,Wladimiro Falcone,74,Lecce,1342,10.8,48.7,10,4,1,assisted,strongFoot,0,0.09536387771368
27,6,19/03/2023,Fiorentina,Lecce,69,Fiorentina,2693,True,1545,Riccardo Saponara,126236,M,71,Wladimiro Falcone,74,Lecce,1342,26.9,51.3,26,1,1,assisted,weakFoot,0,0.021070305258036
27,6,19/03/2023,Fiorentina,Lecce,78,Fiorentina,2693,True,1545,Arthur Cabral,870762,F,76,Wladimiro Falcone,74,Lecce,1342,10.7,49.1,10,3,1,set-piece,head,0,0.047030996531248
27,6,19/03/2023,Fiorentina,Lecce,84,Fiorentina,2693,True,1545,Rolando Mandragora,548178,M,65,Wladimiro Falcone,74,Lecce,1342,21.8,33.2,24,27,1,assisted,strongFoot,0,0.03780660033226
27,6,19/03/2023,Fiorentina,Lecce,84,Fiorentina,2693,True,1545,Arthur Cabral,870762,F,76,Wladimiro Falcone,74,Lecce,1342,9.8,43.3,10,24,1,assisted,strongFoot,0,0.08999902755022
27,6,19/03/2023,Fiorentina,Lecce,87,Lecce,2689,False,1342,Assan Ceesay,842158,F,69,Pietro Terracciano,79,Fiorentina,1545,4.8,60.4,8,55,-1,set-piece,other,0,0.075033113360405
27,6,19/03/2023,Fiorentina,Lecce,90,Fiorentina,2693,True,1545,Giacomo Bonaventura,36784,M,77,Wladimiro Falcone,74,Lecce,1342,23.1,51.3,23,2,1,assisted,strongFoot,0,0.044069122523069
27,6,19/03/2023,Fiorentina,Lecce,90,Fiorentina,2693,True,1545,Riccardo Sottil,893640,F,65,Wladimiro Falcone,74,Lecce,1342,18.9,32.0,22,32,1,assisted,strongFoot,0,0.025682110339403
27,6,19/03/2023,Fiorentina,Lecce,90,Fiorentina,2693,True,1545,Sofyan Amrabat,359272,M,70,Wladimiro Falcone,74,Lecce,1342,16.9,50.3,16,0,1,fast-break,strongFoot,0,0.12003397196531
27,6,19/03/2023,Fiorentina,Lecce,90,Fiorentina,2693,True,1545,Riccardo Sottil,893640,F,65,Wladimiro Falcone,74,Lecce,1342,11.5,35.9,14,39,1,fast-break,strongFoot,0,0.076730906963348
27,7,19/03/2023,Torino,SSC Napoli,8,SSC Napoli,2714,False,1899,Hirving Lozano,385320,F,75,Vanja Milinković-Savić,74,Torino,1485,12.4,57.3,13,21,0,assisted,strongFoot,0,0.074405066668987
27,7,19/03/2023,Torino,SSC Napoli,9,SSC Napoli,2714,False,1899,Victor Osimhen,822471,F,82,Vanja Milinković-Savić,74,Torino,1485,6.1,53.4,6,20,0,corner,head,1,0.14078117907047
27,7,19/03/2023,Torino,SSC Napoli,13,SSC Napoli,2714,False,1899,Khvicha Kvaratskhelia,889259,F,72,Vanja Milinković-Savić,74,Torino,1485,14.5,29.5,20,43,0,assisted,weakFoot,0,0.057167675346136
27,7,19/03/2023,Torino,SSC Napoli,14,Torino,2696,True,1485,Nikola Vlašić,357596,M,75,Alex Meret,80,SSC Napoli,1899,22.5,38.6,23,19,0,assisted,weakFoot,0,0.023245882242918
27,7,19/03/2023,Torino,SSC Napoli,22,Torino,2696,True,1485,Samuele Ricci,930189,M,54,Alex Meret,80,SSC Napoli,1899,24.8,44.5,25,8,0,assisted,strongFoot,0,0.044343650341034
27,7,19/03/2023,Torino,SSC Napoli,22,Torino,2696,True,1485,Antonio Sanabria,333261,F,71,Alex Meret,80,SSC Napoli,1899,2.7,55.0,4,51,0,regular,weakFoot,0,0.2599248290062
27,7,19/03/2023,Torino,SSC Napoli,23,Torino,2696,True,1485,Mërgim Vojvoda,798147,D,52,Alex Meret,80,SSC Napoli,1899,10.0,26.3,18,58,0,assisted,strongFoot,0,0.02941651456058
27,7,19/03/2023,Torino,SSC Napoli,24,Torino,2696,True,1485,Samuele Ricci,930189,M,54,Alex Meret,80,SSC Napoli,1899,16.0,46.2,16,9,0,assisted,strongFoot,0,0.081305392086506
27,7,19/03/2023,Torino,SSC Napoli,25,Torino,2696,True,1485,Antonio Sanabria,333261,F,71,Alex Meret,80,SSC Napoli,1899,6.8,52.4,6,13,0,corner,head,0,0.12133447080851
27,7,19/03/2023,Torino,SSC Napoli,27,SSC Napoli,2714,False,1899,Victor Osimhen,822471,F,82,Vanja Milinković-Savić,74,Torino,1485,19.1,47.0,19,6,0,assisted,strongFoot,0,0.042596865445375
27,7,19/03/2023,Torino,SSC Napoli,35,SSC Napoli,2714,False,1899,Khvicha Kvaratskhelia,889259,F,72,Vanja Milinković-Savić,74,Torino,1485,11.5,50.0,11,0,0,penalty,weakFoot,1,0.7884
27,7,19/03/2023,Torino,SSC Napoli,38,SSC Napoli,2714,False,1899,Victor Osimhen,822471,F,82,Vanja Milinković-Savić,74,Torino,1485,20.3,42.8,20,13,1,assisted,strongFoot,0,0.049917090684175
27,7,19/03/2023,Torino,SSC Napoli,39,SSC Napoli,2714,False,1899,Frank Anguissa,787941,M,66,Vanja Milinković-Savić,74,Torino,1485,10.0,47.4,10,10,1,corner,weakFoot,0,0.092546083033085
27,7,19/03/2023,Torino,SSC Napoli,42,Torino,2696,True,1485,Perr Schuurs,831677,D,64,Alex Meret,80,SSC Napoli,1899,5.7,40.6,8,48,-1,corner,other,0,0.041695989668369
27,7,19/03/2023,Torino,SSC Napoli,45,SSC Napoli,2714,False,1899,Piotr Zieliński,138605,M,76,Vanja Milinković-Savić,74,Torino,1485,20.4,38.9,21,20,1,assisted,weakFoot,0,0.056252736598253
27,7,19/03/2023,Torino,SSC Napoli,50,Torino,2696,True,1485,Wilfried Singo,978285,D,56,Alex Meret,80,SSC Napoli,1899,14.1,64.5,17,34,-1,assisted,weakFoot,0,0.061810672283173
27,7,19/03/2023,Torino,SSC Napoli,51,SSC Napoli,2714,False,1899,Victor Osimhen,822471,F,82,Vanja Milinković-Savić,74,Torino,1485,1.0,55.9,4,76,1,assisted,head,1,0.46774703264236
27,7,19/03/2023,Torino,SSC Napoli,55,Torino,2696,True,1485,Wilfried Singo,978285,D,56,Alex Meret,80,SSC Napoli,1899,9.3,52.2,9,9,-2,corner,head,0,0.053818110376596
27,7,19/03/2023,Torino,SSC Napoli,55,Torino,2696,True,1485,Alessandro Buongiorno,870263,D,44,Alex Meret,80,SSC Napoli,1899,5.3,53.1,5,21,-2,corner,head,0,0.25361064076424
27,7,19/03/2023,Torino,SSC Napoli,57,SSC Napoli,2714,False,1899,Victor Osimhen,822471,F,82,Vanja Milinković-Savić,74,Torino,1485,9.0,62.1,12,42,2,assisted,strongFoot,0,0.069628283381462
27,7,19/03/2023,Torino,SSC Napoli,59,Torino,2696,True,1485,Antonio Sanabria,333261,F,71,Alex Meret,80,SSC Napoli,1899,20.0,64.2,22,25,-2,assisted,strongFoot,0,0.039835147559643
27,7,19/03/2023,Torino,SSC Napoli,64,SSC Napoli,2714,False,1899,Amir Rrahmani,332155,D,50,Vanja Milinković-Savić,74,Torino,1485,15.0,51.3,15,3,2,set-piece,strongFoot,0,0.063980109989643
27,7,19/03/2023,Torino,SSC Napoli,68,SSC Napoli,2714,False,1899,Tanguy Ndombélé,845486,M,70,Vanja Milinković-Savić,74,Torino,1485,13.2,47.0,13,8,2,assisted,strongFoot,1,0.36606195569038
27,7,19/03/2023,Torino,SSC Napoli,75,Torino,2696,True,1485,Antonio Sanabria,333261,F,71,Alex Meret,80,SSC Napoli,1899,8.1,50.3,8,1,-3,assisted,weakFoot,0,0.33270439505577
27,8,19/03/2023,Lazio,AS Roma,5,Lazio,2699,True,1627,Luis Alberto,111416,M,74,Rui Patrício,80,AS Roma,1693,31.1,20.9,36,32,0,assisted,strongFoot,0,0.011795126833022
27,8,19/03/2023,Lazio,AS Roma,18,AS Roma,2702,False,1693,Georginio Wijnaldum,22126,M,70,Ivan Provedel,78,Lazio,1627,28.6,51.0,28,1,0,regular,strongFoot,0,0.025397434830666
27,8,19/03/2023,Lazio,AS Roma,19,Lazio,2699,True,1627,Felipe Anderson,152276,M,74,Rui Patrício,80,AS Roma,1693,12.6,39.5,14,29,0,regular,strongFoot,0,0.063242241740227
27,8,19/03/2023,Lazio,AS Roma,24,AS Roma,2702,False,1693,Roger Ibañez,888949,D,31,Ivan Provedel,78,Lazio,1627,10.5,41.1,12,29,0,set-piece,head,0,0.029468981549144
27,8,19/03/2023,Lazio,AS Roma,24,AS Roma,2702,False,1693,Paulo Dybala,256219,F,84,Ivan Provedel,78,Lazio,1627,14.6,54.9,14,12,0,set-piece,weakFoot,0,0.061701476573944
27,8,19/03/2023,Lazio,AS Roma,24,AS Roma,2702,False,1693,Andrea Belotti,220223,F,77,Ivan Provedel,78,Lazio,1627,10.9,53.3,11,11,0,set-piece,head,0,0.042563620954752
27,8,19/03/2023,Lazio,AS Roma,29,Lazio,2699,True,1627,Mattia Zaccagni,293581,F,71,Rui Patrício,80,AS Roma,1693,24.5,29.9,28,29,0,assisted,strongFoot,0,0.017236556857824
27,8,19/03/2023,Lazio,AS Roma,37,Lazio,2699,True,1627,Sergej Milinković-Savić,331447,M,80,Rui Patrício,80,AS Roma,1693,15.2,44.6,15,13,0,assisted,strongFoot,0,0.09853495657444
27,8,19/03/2023,Lazio,AS Roma,45,Lazio,2699,True,1627,Pedro,35428,F,73,Rui Patrício,80,AS Roma,1693,25.8,60.0,26,14,0,assisted,weakFoot,0,0.021328866481781
27,8,19/03/2023,Lazio,AS Roma,50,AS Roma,2702,False,1693,Georginio Wijnaldum,22126,M,70,Ivan Provedel,78,Lazio,1627,10.1,52.2,10,8,0,regular,head,0,0.058752726763487
27,8,19/03/2023,Lazio,AS Roma,53,Lazio,2699,True,1627,Luis Alberto,111416,M,74,Rui Patrício,80,AS Roma,1693,30.2,32.2,32,21,0,assisted,strongFoot,0,0.012048050761223
27,8,19/03/2023,Lazio,AS Roma,56,Lazio,2699,True,1627,Elseid Hysaj,136322,D,49,Rui Patrício,80,AS Roma,1693,17.1,39.2,18,23,0,assisted,strongFoot,0,0.034019831568003
27,8,19/03/2023,Lazio,AS Roma,57,Lazio,2699,True,1627,Luis Alberto,111416,M,74,Rui Patrício,80,AS Roma,1693,27.8,33.5,29,21,0,assisted,strongFoot,0,0.02217847853899
27,8,19/03/2023,Lazio,AS Roma,58,Lazio,2699,True,1627,Luis Alberto,111416,M,74,Rui Patrício,80,AS Roma,1693,18.7,45.4,18,9,0,assisted,strongFoot,0,0.06514760106802
27,8,19/03/2023,Lazio,AS Roma,62,Lazio,2699,True,1627,Pedro,35428,F,73,Rui Patrício,80,AS Roma,1693,4.1,66.5,11,69,0,assisted,weakFoot,0,0.064951047301292
27,8,19/03/2023,Lazio,AS Roma,65,Lazio,2699,True,1627,Mattia Zaccagni,293581,F,71,Rui Patrício,80,AS Roma,1693,7.4,29.5,15,62,0,regular,strongFoot,1,0.16424305737019
27,8,19/03/2023,Lazio,AS Roma,67,AS Roma,2702,False,1693,Gianluca Mancini,611210,D,44,Ivan Provedel,78,Lazio,1627,7.1,53.6,7,19,-1,set-piece,head,0,0.30739122629166
27,8,19/03/2023,Lazio,AS Roma,77,AS Roma,2702,False,1693,Leonardo Spinazzola,148899,D,63,Ivan Provedel,78,Lazio,1627,15.1,26.0,22,47,-1,assisted,strongFoot,0,0.030117833986878
27,8,19/03/2023,Lazio,AS Roma,80,AS Roma,2702,False,1693,Lorenzo Pellegrini,555540,F,77,Ivan Provedel,78,Lazio,1627,26.4,33.4,28,23,-1,assisted,strongFoot,0,0.017368730157614
27,8,19/03/2023,Lazio,AS Roma,85,Lazio,2699,True,1627,Matteo Cancellieri,1017649,F,69,Rui Patrício,80,AS Roma,1693,14.5,71.1,20,44,1,assisted,strongFoot,0,0.023997843265533
27,9,19/03/2023,Inter,Juventus,2,Inter,2697,True,1829,Nicolò Barella,363856,M,75,Wojciech Szczęsny,86,Juventus,1714,25.1,64.7,27,21,0,assisted,strongFoot,0,0.019615318626165
27,9,19/03/2023,Inter,Juventus,3,Inter,2697,True,1829,Nicolò Barella,363856,M,75,Wojciech Szczęsny,86,Juventus,1714,21.2,32.8,24,28,0,corner,strongFoot,0,0.017402593046427
27,9,19/03/2023,Inter,Juventus,18,Inter,2697,True,1829,Nicolò Barella,363856,M,75,Wojciech Szczęsny,86,Juventus,1714,9.8,39.4,12,36,0,assisted,strongFoot,0,0.31831377744675
27,9,19/03/2023,Inter,Juventus,20,Inter,2697,True,1829,Hakan Çalhanoğlu,135700,M,79,Wojciech Szczęsny,86,Juventus,1714,20.4,19.6,29,45,0,corner,strongFoot,0,0.0097321607172489
27,9,19/03/2023,Inter,Juventus,23,Juventus,2687,False,1714,Filip Kostić,126588,M,75,André Onana,82,Inter,1829,12.9,29.9,18,46,0,assisted,strongFoot,1,0.066878788173199
27,9,19/03/2023,Inter,Juventus,29,Juventus,2687,False,1714,Matías Soulé,1082406,F,64,André Onana,82,Inter,1829,9.8,46.2,10,14,0,assisted,strongFoot,0,0.31624573469162
27,9,19/03/2023,Inter,Juventus,41,Inter,2697,True,1829,Romelu Lukaku,78893,F,84,Wojciech Szczęsny,86,Juventus,1714,5.4,56.3,6,38,0,assisted,head,0,0.16165332496166
27,9,19/03/2023,Inter,Juventus,45,Inter,2697,True,1829,Nicolò Barella,363856,M,75,Wojciech Szczęsny,86,Juventus,1714,21.2,40.8,22,16,0,assisted,weakFoot,0,0.045219041407108
27,9,19/03/2023,Inter,Juventus,48,Inter,2697,True,1829,Federico Dimarco,284361,M,68,Wojciech Szczęsny,86,Juventus,1714,7.1,33.0,13,58,0,assisted,strongFoot,0,0.045882772654295
27,9,19/03/2023,Inter,Juventus,48,Inter,2697,True,1829,Marcelo Brozović,108800,M,73,Wojciech Szczęsny,86,Juventus,1714,12.7,42.9,13,20,0,regular,weakFoot,0,0.10608456283808
27,9,19/03/2023,Inter,Juventus,57,Inter,2697,True,1829,Hakan Çalhanoğlu,135700,M,79,Wojciech Szczęsny,86,Juventus,1714,13.9,51.6,13,4,0,fast-break,strongFoot,0,0.14380812644958
27,9,19/03/2023,Inter,Juventus,58,Juventus,2687,False,1714,Dušan Vlahović,832208,F,84,André Onana,82,Inter,1829,24.2,35.5,26,22,0,assisted,strongFoot,0,0.040139880031347
27,9,19/03/2023,Inter,Juventus,60,Juventus,2687,False,1714,Manuel Locatelli,363860,M,69,André Onana,82,Inter,1829,27.0,54.1,27,5,0,assisted,strongFoot,0,0.028864765539765
27,9,19/03/2023,Inter,Juventus,65,Juventus,2687,False,1714,Dušan Vlahović,832208,F,84,André Onana,82,Inter,1829,11.8,57.2,12,22,0,assisted,head,0,0.03188032656908
27,9,19/03/2023,Inter,Juventus,69,Inter,2697,True,1829,Marcelo Brozović,108800,M,73,Wojciech Szczęsny,86,Juventus,1714,25.4,49.8,25,0,0,assisted,weakFoot,0,0.023710947483778
27,9,19/03/2023,Inter,Juventus,72,Inter,2697,True,1829,Hakan Çalhanoğlu,135700,M,79,Wojciech Szczęsny,86,Juventus,1714,29.5,40.6,30,12,0,free-kick,strongFoot,0,0.032947350293398
27,9,19/03/2023,Inter,Juventus,73,Juventus,2687,False,1714,Federico Chiesa,845386,F,81,André Onana,82,Inter,1829,18.2,49.9,18,0,0,assisted,strongFoot,0,0.087529994547367
27,9,19/03/2023,Inter,Juventus,77,Juventus,2687,False,1714,Filip Kostić,126588,M,75,André Onana,82,Inter,1829,14.1,50.1,14,0,0,regular,strongFoot,0,0.077609561383724
27,9,19/03/2023,Inter,Juventus,81,Inter,2697,True,1829,Lautaro Martínez,823984,F,83,Wojciech Szczęsny,86,Juventus,1714,5.7,67.2,13,64,0,corner,head,0,0.012531206943095
27,9,19/03/2023,Inter,Juventus,86,Inter,2697,True,1829,Edin Džeko,14990,F,83,Wojciech Szczęsny,86,Juventus,1714,11.5,47.4,11,8,0,assisted,weakFoot,0,0.0703259781003
27,9,19/03/2023,Inter,Juventus,86,Inter,2697,True,1829,Joaquín Correa,249929,F,73,Wojciech Szczęsny,86,Juventus,1714,11.4,41.5,12,26,0,regular,strongFoot,0,0.080736957490444
27,9,19/03/2023,Inter,Juventus,86,Inter,2697,True,1829,Henrikh Mkhitaryan,37151,M,78,Wojciech Szczęsny,86,Juventus,1714,22.4,65.1,24,24,0,assisted,strongFoot,0,0.026022346690297
27,9,19/03/2023,Inter,Juventus,90,Inter,2697,True,1829,Hakan Çalhanoğlu,135700,M,79,Wojciech Szczęsny,86,Juventus,1714,26.3,48.8,26,1,0,free-kick,strongFoot,0,0.058188509196043
27,9,19/03/2023,Inter,Juventus,90,Inter,2697,True,1829,Henrikh Mkhitaryan,37151,M,78,Wojciech Szczęsny,86,Juventus,1714,24.5,49.7,24,0,0,corner,strongFoot,0,0.014822732657194
27,9,19/03/2023,Inter,Juventus,90,Inter,2697,True,1829,Francesco Acerbi,126816,D,50,Wojciech Szczęsny,86,Juventus,1714,5.5,31.7,13,66,0,assisted,strongFoot,0,0.061755016446114
28,0,01/04/2023,Cremonese,Atalanta,3,Cremonese,2761,True,1225,Frank Tsadjout,927188,F,64,Juan Musso,81,Atalanta,1650,11.1,35.1,15,42,0,regular,strongFoot,0,0.094371974468231
28,0,01/04/2023,Cremonese,Atalanta,5,Cremonese,2761,True,1225,Michele Castagnetti,131910,M,70,Juan Musso,81,Atalanta,1650,25.9,45.6,26,6,0,assisted,strongFoot,0,0.044996161013842
28,0,01/04/2023,Cremonese,Atalanta,5,Cremonese,2761,True,1225,Soualiho Meïté,139229,M,58,Juan Musso,81,Atalanta,1650,22.8,64.9,24,23,0,regular,strongFoot,0,0.02450455725193
28,0,01/04/2023,Cremonese,Atalanta,6,Atalanta,2686,False,1650,Duván Zapata,38162,F,80,Marco Carnesecchi,76,Cremonese,1225,29.4,47.1,29,3,0,assisted,strongFoot,0,0.024315105751157
28,0,01/04/2023,Cremonese,Atalanta,12,Cremonese,2761,True,1225,Marco Benassi,249629,M,70,Juan Musso,81,Atalanta,1650,13.7,43.3,14,18,0,assisted,strongFoot,0,0.11154599487782
28,0,01/04/2023,Cremonese,Atalanta,25,Atalanta,2686,False,1650,Rafael Tolói,82943,D,51,Marco Carnesecchi,76,Cremonese,1225,8.8,61.6,11,41,0,corner,strongFoot,0,0.082177773118019
28,0,01/04/2023,Cremonese,Atalanta,34,Cremonese,2761,True,1225,Emanuele Valeri,891346,M,62,Juan Musso,81,Atalanta,1650,20.8,28.3,25,35,0,assisted,strongFoot,0,0.016648450866342
28,0,01/04/2023,Cremonese,Atalanta,41,Cremonese,2761,True,1225,Michele Castagnetti,131910,M,70,Juan Musso,81,Atalanta,1650,22.9,42.5,23,12,0,free-kick,strongFoot,0,0.0834099650383
28,0,01/04/2023,Cremonese,Atalanta,41,Cremonese,2761,True,1225,Soualiho Meïté,139229,M,58,Juan Musso,81,Atalanta,1650,21.8,68.5,25,29,0,set-piece,strongFoot,0,0.032060723751783
28,0,01/04/2023,Cremonese,Atalanta,44,Atalanta,2686,False,1650,Marten de Roon,100389,M,69,Marco Carnesecchi,76,Cremonese,1225,12.4,53.4,12,10,0,regular,strongFoot,1,0.18790715932846
28,0,01/04/2023,Cremonese,Atalanta,46,Atalanta,2686,False,1650,Duván Zapata,38162,F,80,Marco Carnesecchi,76,Cremonese,1225,5.9,66.4,12,62,1,regular,strongFoot,0,0.063896730542183
28,0,01/04/2023,Cremonese,Atalanta,47,Atalanta,2686,False,1650,Éderson,946888,M,65,Marco Carnesecchi,76,Cremonese,1225,22.6,64.7,24,23,1,assisted,strongFoot,0,0.019444057717919
28,0,01/04/2023,Cremonese,Atalanta,52,Atalanta,2686,False,1650,Ademola Lookman,824200,F,74,Marco Carnesecchi,76,Cremonese,1225,7.7,58.3,9,36,1,assisted,strongFoot,0,0.25234514474869
