,round,game_index,date,home_team,away_team,minute,team,teamId,isHome,eloTeam,player,playerId,position,rating,keeper,keeperRating,opponent,eloOpponent,x,y,distance,angle,goal_difference,situation,body_part,goal,xg
3,2,0,26/09/2020,Torino,Atalanta,65,Atalanta,2686,False,1753,Ruslan Malinovskyi,195850,M,79,Salvatore Sirigu,84,Torino,1443,8.3,53.4,8,15,2,assisted,head,0,
2,2,0,26/09/2020,Torino,Atalanta,73,Atalanta,2686,False,1753,Robin Gosens,377118,D,73,Salvatore Sirigu,84,Torino,1443,13.6,26.8,20,49,2,assisted,strongFoot,0,
1,2,0,26/09/2020,Torino,Atalanta,90,Torino,2696,True,1443,Andrea Belotti,220223,F,81,Marco Sportiello,76,Atalanta,1753,20.1,48.1,20,3,-2,assisted,strongFoot,0,
0,2,0,26/09/2020,Torino,Atalanta,90,Torino,2696,True,1443,Bremer,885197,D,35,Marco Sportiello,76,Atalanta,1753,7.2,57.9,8,36,-2,corner,head,0,
24,2,1,26/09/2020,Cagliari,Lazio,4,Lazio,2699,False,1606,Manuel Lazzari,273405,D,60,Alessio Cragno,81,Cagliari,1393,2.3,50.7,2,11,0,regular,strongFoot,1,
23,2,1,26/09/2020,Cagliari,Lazio,6,Lazio,2699,False,1606,Sergej Milinković-Savić,331447,M,78,Alessio Cragno,81,Cagliari,1393,6.6,63.7,11,54,1,assisted,strongFoot,0,
22,2,1,26/09/2020,Cagliari,Lazio,13,Lazio,2699,False,1606,Sergej Milinković-Savić,331447,M,78,Alessio Cragno,81,Cagliari,1393,5.5,47.9,5,14,1,corner,head,0,
21,2,1,26/09/2020,Cagliari,Lazio,13,Lazio,2699,False,1606,Adam Marušić,267619,D,70,Alessio Cragno,81,Cagliari,1393,10.0,51.8,10,6,1,corner,strongFoot,0,
20,2,1,26/09/2020,Cagliari,Lazio,13,Lazio,2699,False,1606,Patric,217784,D,51,Alessio Cragno,81,Cagliari,1393,17.4,63.7,19,28,1,corner,strongFoot,0,
19,2,1,26/09/2020,Cagliari,Lazio,14,Lazio,2699,False,1606,Ciro Immobile,45923,F,87,Alessio Cragno,81,Cagliari,1393,23.0,27.4,27,33,1,corner,strongFoot,0,
18,2,1,26/09/2020,Cagliari,Lazio,15,Lazio,2699,False,1606,Lucas Leiva,27234,M,65,Alessio Cragno,81,Cagliari,1393,23.8,48.9,23,1,1,assisted,strongFoot,0,
17,2,1,26/09/2020,Cagliari,Lazio,18,Lazio,2699,False,1606,Ciro Immobile,45923,F,87,Alessio Cragno,81,Cagliari,1393,13.8,56.1,14,16,1,assisted,strongFoot,0,
16,2,1,26/09/2020,Cagliari,Lazio,22,Cagliari,2719,True,1393,Charalampos Lykogiannis,98212,D,67,Thomas Strakosha,83,Lazio,1606,12.1,91.8,30,66,-1,free-kick,strongFoot,0,
15,2,1,26/09/2020,Cagliari,Lazio,25,Cagliari,2719,True,1393,Marko Rog,573616,M,66,Thomas Strakosha,83,Lazio,1606,17.2,53.6,17,8,-1,assisted,strongFoot,0,
14,2,1,26/09/2020,Cagliari,Lazio,26,Lazio,2699,False,1606,Ciro Immobile,45923,F,87,Alessio Cragno,81,Cagliari,1393,5.9,33.7,12,61,1,assisted,strongFoot,0,
13,2,1,26/09/2020,Cagliari,Lazio,33,Lazio,2699,False,1606,Sergej Milinković-Savić,331447,M,78,Alessio Cragno,81,Cagliari,1393,7.5,60.4,10,43,1,assisted,strongFoot,0,
12,2,1,26/09/2020,Cagliari,Lazio,34,Lazio,2699,False,1606,Ciro Immobile,45923,F,87,Alessio Cragno,81,Cagliari,1393,21.2,40.4,22,17,1,assisted,strongFoot,0,
11,2,1,26/09/2020,Cagliari,Lazio,42,Lazio,2699,False,1606,Ciro Immobile,45923,F,87,Alessio Cragno,81,Cagliari,1393,12.3,30.6,18,47,1,fast-break,strongFoot,0,
10,2,1,26/09/2020,Cagliari,Lazio,45,Cagliari,2719,True,1393,João Pedro Galvão,123208,F,77,Thomas Strakosha,83,Lazio,1606,18.9,29.9,23,35,-1,free-kick,strongFoot,0,
9,2,1,26/09/2020,Cagliari,Lazio,48,Cagliari,2719,True,1393,João Pedro Galvão,123208,F,77,Thomas Strakosha,83,Lazio,1606,25.1,55.7,25,8,-1,assisted,strongFoot,0,
8,2,1,26/09/2020,Cagliari,Lazio,48,Cagliari,2719,True,1393,Giovanni Simeone,341143,F,74,Thomas Strakosha,83,Lazio,1606,7.8,47.4,7,12,-1,regular,strongFoot,0,
7,2,1,26/09/2020,Cagliari,Lazio,57,Cagliari,2719,True,1393,Giovanni Simeone,341143,F,74,Thomas Strakosha,83,Lazio,1606,21.2,63.1,22,22,-1,assisted,strongFoot,0,
6,2,1,26/09/2020,Cagliari,Lazio,65,Lazio,2699,False,1606,Sergej Milinković-Savić,331447,M,78,Alessio Cragno,81,Cagliari,1393,19.1,51.1,19,2,1,assisted,strongFoot,0,
5,2,1,26/09/2020,Cagliari,Lazio,67,Cagliari,2719,True,1393,Sebastian Walukiewicz,886243,D,37,Thomas Strakosha,83,Lazio,1606,3.4,57.0,5,54,-1,set-piece,weakFoot,0,
4,2,1,26/09/2020,Cagliari,Lazio,74,Lazio,2699,False,1606,Ciro Immobile,45923,F,87,Alessio Cragno,81,Cagliari,1393,14.8,41.5,15,21,1,assisted,strongFoot,1,
3,2,1,26/09/2020,Cagliari,Lazio,76,Cagliari,2719,True,1393,Riccardo Sottil,893640,F,59,Thomas Strakosha,83,Lazio,1606,13.0,74.5,21,52,-2,regular,strongFoot,0,
2,2,1,26/09/2020,Cagliari,Lazio,78,Lazio,2699,False,1606,Luis Alberto,111416,M,75,Alessio Cragno,81,Cagliari,1393,12.8,65.2,16,38,2,assisted,strongFoot,0,
1,2,1,26/09/2020,Cagliari,Lazio,89,Lazio,2699,False,1606,Luis Alberto,111416,M,75,Alessio Cragno,81,Cagliari,1393,20.8,34.7,23,26,2,assisted,strongFoot,0,
0,2,1,26/09/2020,Cagliari,Lazio,90,Cagliari,2719,True,1393,Leonardo Pavoletti,132704,F,74,Thomas Strakosha,83,Lazio,1606,4.9,44.0,6,39,-2,corner,head,0,
22,2,2,26/09/2020,Sampdoria,Benevento,7,Benevento,2759,False,1400,Roberto Insigne,296432,F,62,Emil Audero,77,Sampdoria,1458,4.6,31.9,13,69,0,fast-break,strongFoot,0,
21,2,2,26/09/2020,Sampdoria,Benevento,8,Sampdoria,2711,True,1458,Fabio Quagliarella,11621,F,85,Lorenzo Montipò,72,Benevento,1400,6.4,52.2,6,13,0,assisted,strongFoot,1,
20,2,2,26/09/2020,Sampdoria,Benevento,17,Sampdoria,2711,True,1458,Federico Bonazzoli,284363,F,64,Lorenzo Montipò,72,Benevento,1400,19.9,73.2,25,38,1,regular,strongFoot,0,
19,2,2,26/09/2020,Sampdoria,Benevento,18,Sampdoria,2711,True,1458,Omar Colley,238408,D,31,Lorenzo Montipò,72,Benevento,1400,5.1,50.4,5,3,1,corner,head,1,
18,2,2,26/09/2020,Sampdoria,Benevento,21,Sampdoria,2711,True,1458,Jakub Jankto,569556,M,68,Lorenzo Montipò,72,Benevento,1400,24.5,30.1,27,28,2,assisted,strongFoot,0,
17,2,2,26/09/2020,Sampdoria,Benevento,24,Benevento,2759,False,1400,Gabriele Moncini,362686,F,67,Emil Audero,77,Sampdoria,1458,7.1,48.4,7,8,-2,assisted,head,0,
16,2,2,26/09/2020,Sampdoria,Benevento,25,Benevento,2759,False,1400,Kamil Glik,45362,D,31,Emil Audero,77,Sampdoria,1458,9.4,51.3,9,5,-2,corner,head,0,
15,2,2,26/09/2020,Sampdoria,Benevento,33,Benevento,2759,False,1400,Bryan Dabo,116623,M,66,Emil Audero,77,Sampdoria,1458,22.6,49.1,22,1,-2,set-piece,strongFoot,0,
14,2,2,26/09/2020,Sampdoria,Benevento,33,Benevento,2759,False,1400,Luca Caldirola,100565,D,40,Emil Audero,77,Sampdoria,1458,10.8,45.2,11,16,-2,corner,weakFoot,1,
13,2,2,26/09/2020,Sampdoria,Benevento,36,Benevento,2759,False,1400,Gianluca Caprari,148458,F,67,Emil Audero,77,Sampdoria,1458,27.1,44.1,27,8,-1,free-kick,strongFoot,0,
12,2,2,26/09/2020,Sampdoria,Benevento,36,Benevento,2759,False,1400,Gianluca Caprari,148458,F,67,Emil Audero,77,Sampdoria,1458,22.4,46.0,22,6,-1,set-piece,strongFoot,0,
11,2,2,26/09/2020,Sampdoria,Benevento,45,Benevento,2759,False,1400,Bryan Dabo,116623,M,66,Emil Audero,77,Sampdoria,1458,23.9,53.7,24,6,-1,regular,strongFoot,0,
10,2,2,26/09/2020,Sampdoria,Benevento,47,Benevento,2759,False,1400,Roberto Insigne,296432,F,62,Emil Audero,77,Sampdoria,1458,10.4,32.5,15,48,-1,regular,strongFoot,0,
9,2,2,26/09/2020,Sampdoria,Benevento,54,Benevento,2759,False,1400,Gabriele Moncini,362686,F,67,Emil Audero,77,Sampdoria,1458,9.4,62.2,12,41,-1,assisted,strongFoot,0,
8,2,2,26/09/2020,Sampdoria,Benevento,60,Sampdoria,2711,True,1458,Federico Bonazzoli,284363,F,64,Lorenzo Montipò,72,Benevento,1400,15.7,66.9,19,36,1,fast-break,strongFoot,0,
7,2,2,26/09/2020,Sampdoria,Benevento,65,Benevento,2759,False,1400,Gianluca Caprari,148458,F,67,Emil Audero,77,Sampdoria,1458,20.8,30.1,24,33,-1,assisted,strongFoot,0,
6,2,2,26/09/2020,Sampdoria,Benevento,71,Benevento,2759,False,1400,Gabriele Moncini,362686,F,67,Emil Audero,77,Sampdoria,1458,4.2,44.2,5,43,-1,regular,strongFoot,0,
5,2,2,26/09/2020,Sampdoria,Benevento,72,Benevento,2759,False,1400,Luca Caldirola,100565,D,40,Emil Audero,77,Sampdoria,1458,4.7,46.8,5,24,-1,corner,head,1,
4,2,2,26/09/2020,Sampdoria,Benevento,83,Sampdoria,2711,True,1458,Jakub Jankto,569556,M,68,Lorenzo Montipò,72,Benevento,1400,10.3,40.6,12,31,0,corner,head,0,
3,2,2,26/09/2020,Sampdoria,Benevento,83,Sampdoria,2711,True,1458,Fabio Depaoli,830288,M,52,Lorenzo Montipò,72,Benevento,1400,9.4,57.6,10,28,0,corner,head,0,
2,2,2,26/09/2020,Sampdoria,Benevento,84,Sampdoria,2711,True,1458,Manolo Gabbiadini,53816,F,78,Lorenzo Montipò,72,Benevento,1400,11.7,55.0,12,16,0,assisted,head,0,
1,2,2,26/09/2020,Sampdoria,Benevento,88,Benevento,2759,False,1400,Gaetano Letizia,132295,D,41,Emil Audero,77,Sampdoria,1458,24.8,68.0,27,26,0,assisted,weakFoot,1,
0,2,2,26/09/2020,Sampdoria,Benevento,90,Sampdoria,2711,True,1458,Omar Colley,238408,D,31,Lorenzo Montipò,72,Benevento,1400,9.1,49.9,9,0,-1,assisted,head,0,
31,2,3,26/09/2020,Inter,Fiorentina,3,Fiorentina,2693,False,1485,Christian Kouamé,812946,F,70,Samir Handanović,88,Inter,1753,3.4,52.0,3,21,0,assisted,strongFoot,1,
30,2,3,26/09/2020,Inter,Fiorentina,9,Fiorentina,2693,False,1485,Cristiano Biraghi,122848,D,64,Samir Handanović,88,Inter,1753,8.4,32.4,14,54,0,assisted,strongFoot,0,
29,2,3,26/09/2020,Inter,Fiorentina,11,Inter,2697,True,1753,Ivan Perišić,38710,M,80,Bartłomiej Drągowski,75,Fiorentina,1485,7.4,42.9,8,33,0,assisted,head,0,
28,2,3,26/09/2020,Inter,Fiorentina,16,Inter,2697,True,1753,Aleksandar Kolarov,26097,D,73,Bartłomiej Drągowski,75,Fiorentina,1485,25.2,70.1,28,28,0,corner,strongFoot,0,
27,2,3,26/09/2020,Inter,Fiorentina,17,Fiorentina,2693,False,1485,Christian Kouamé,812946,F,70,Samir Handanović,88,Inter,1753,13.2,62.9,15,33,0,assisted,strongFoot,0,
26,2,3,26/09/2020,Inter,Fiorentina,21,Inter,2697,True,1753,Romelu Lukaku,78893,F,82,Bartłomiej Drągowski,75,Fiorentina,1485,6.5,70.3,15,64,0,fast-break,weakFoot,0,
25,2,3,26/09/2020,Inter,Fiorentina,24,Fiorentina,2693,False,1485,Nikola Milenković,836168,D,45,Samir Handanović,88,Inter,1753,8.1,50.5,8,2,0,set-piece,head,0,
24,2,3,26/09/2020,Inter,Fiorentina,34,Inter,2697,True,1753,Romelu Lukaku,78893,F,82,Bartłomiej Drągowski,75,Fiorentina,1485,18.8,51.5,18,3,0,assisted,strongFoot,0,
23,2,3,26/09/2020,Inter,Fiorentina,35,Inter,2697,True,1753,Aleksandar Kolarov,26097,D,73,Bartłomiej Drągowski,75,Fiorentina,1485,29.6,27.6,33,27,0,assisted,strongFoot,0,
22,2,3,26/09/2020,Inter,Fiorentina,41,Fiorentina,2693,False,1485,Christian Kouamé,812946,F,70,Samir Handanović,88,Inter,1753,12.7,53.8,12,11,0,regular,strongFoot,0,
21,2,3,26/09/2020,Inter,Fiorentina,44,Inter,2697,True,1753,Ivan Perišić,38710,M,80,Bartłomiej Drągowski,75,Fiorentina,1485,6.4,45.6,7,25,0,assisted,weakFoot,0,
20,2,3,26/09/2020,Inter,Fiorentina,45,Inter,2697,True,1753,Lautaro Martínez,823984,F,81,Bartłomiej Drągowski,75,Fiorentina,1485,19.4,42.1,20,15,0,fast-break,strongFoot,1,
19,2,3,26/09/2020,Inter,Fiorentina,49,Inter,2697,True,1753,Romelu Lukaku,78893,F,82,Bartłomiej Drągowski,75,Fiorentina,1485,8.8,59.0,10,34,1,assisted,head,0,
18,2,3,26/09/2020,Inter,Fiorentina,52,Inter,2697,True,1753,Lautaro Martínez,823984,F,81,Bartłomiej Drągowski,75,Fiorentina,1485,9.7,32.4,15,50,1,assisted,strongFoot,0,
16,2,3,26/09/2020,Inter,Fiorentina,56,Fiorentina,2693,False,1485,Giacomo Bonaventura,36784,M,76,Samir Handanović,88,Inter,1753,22.8,63.1,24,21,-2,assisted,weakFoot,0,
15,2,3,26/09/2020,Inter,Fiorentina,57,Fiorentina,2693,False,1485,Gaetano Castrovilli,587628,M,57,Samir Handanović,88,Inter,1753,12.5,39.6,14,29,-2,fast-break,weakFoot,1,
14,2,3,26/09/2020,Inter,Fiorentina,61,Inter,2697,True,1753,Ivan Perišić,38710,M,80,Bartłomiej Drągowski,75,Fiorentina,1485,13.0,54.8,13,14,1,assisted,weakFoot,0,
13,2,3,26/09/2020,Inter,Fiorentina,62,Inter,2697,True,1753,Marcelo Brozović,108800,M,73,Bartłomiej Drągowski,75,Fiorentina,1485,19.8,39.0,21,20,1,assisted,weakFoot,0,
12,2,3,26/09/2020,Inter,Fiorentina,63,Fiorentina,2693,False,1485,Federico Chiesa,845386,F,73,Samir Handanović,88,Inter,1753,12.0,61.4,14,32,-1,fast-break,strongFoot,1,
11,2,3,26/09/2020,Inter,Fiorentina,68,Inter,2697,True,1753,Romelu Lukaku,78893,F,82,Bartłomiej Drągowski,75,Fiorentina,1485,7.0,48.5,7,8,0,assisted,strongFoot,0,
10,2,3,26/09/2020,Inter,Fiorentina,69,Inter,2697,True,1753,Lautaro Martínez,823984,F,81,Bartłomiej Drągowski,75,Fiorentina,1485,21.1,42.7,21,13,0,regular,strongFoot,0,
9,2,3,26/09/2020,Inter,Fiorentina,70,Inter,2697,True,1753,Stefano Sensi,294313,M,58,Bartłomiej Drągowski,75,Fiorentina,1485,23.9,42.9,24,11,0,assisted,strongFoot,0,
8,2,3,26/09/2020,Inter,Fiorentina,72,Fiorentina,2693,False,1485,Dušan Vlahović,832208,F,71,Samir Handanović,88,Inter,1753,21.5,59.8,22,17,0,assisted,strongFoot,0,
7,2,3,26/09/2020,Inter,Fiorentina,72,Inter,2697,True,1753,Romelu Lukaku,78893,F,82,Bartłomiej Drągowski,75,Fiorentina,1485,14.5,53.0,14,8,0,assisted,weakFoot,0,
6,2,3,26/09/2020,Inter,Fiorentina,73,Inter,2697,True,1753,Nicolò Barella,363856,M,66,Bartłomiej Drągowski,75,Fiorentina,1485,27.2,62.5,28,17,0,assisted,strongFoot,0,
5,2,3,26/09/2020,Inter,Fiorentina,77,Inter,2697,True,1753,Stefano Sensi,294313,M,58,Bartłomiej Drągowski,75,Fiorentina,1485,23.2,60.2,24,16,0,assisted,strongFoot,0,
4,2,3,26/09/2020,Inter,Fiorentina,80,Fiorentina,2693,False,1485,Dušan Vlahović,832208,F,71,Samir Handanović,88,Inter,1753,11.8,58.8,13,26,0,fast-break,weakFoot,0,
3,2,3,26/09/2020,Inter,Fiorentina,82,Inter,2697,True,1753,Arturo Vidal,18342,M,78,Bartłomiej Drągowski,75,Fiorentina,1485,9.7,53.2,9,12,0,assisted,head,0,
2,2,3,26/09/2020,Inter,Fiorentina,87,Inter,2697,True,1753,Romelu Lukaku,78893,F,82,Bartłomiej Drągowski,75,Fiorentina,1485,7.3,50.7,7,3,0,assisted,weakFoot,1,
1,2,3,26/09/2020,Inter,Fiorentina,89,Inter,2697,True,1753,Danilo D'Ambrosio,107936,D,55,Bartłomiej Drągowski,75,Fiorentina,1485,3.3,55.7,5,49,1,corner,head,1,
0,2,3,26/09/2020,Inter,Fiorentina,90,Inter,2697,True,1753,Achraf Hakimi,814594,D,69,Bartłomiej Drągowski,75,Fiorentina,1485,20.5,85.5,31,49,2,fast-break,strongFoot,0,
28,2,4,27/09/2020,Spezia,Sassuolo,3,Spezia,2735,True,1393,Emmanuel Gyasi,541578,M,59,Andrea Consigli,81,Sassuolo,1458,9.9,55.1,10,19,0,assisted,head,0,
26,2,4,27/09/2020,Spezia,Sassuolo,4,Sassuolo,2793,False,1458,Filip Đuričić,69367,M,67,Jeroen Zoet,76,Spezia,1393,14.3,45.5,14,12,0,regular,weakFoot,0,
27,2,4,27/09/2020,Spezia,Sassuolo,4,Sassuolo,2793,False,1458,Francesco Caputo,43905,F,78,Jeroen Zoet,76,Spezia,1393,17.7,46.1,17,8,0,assisted,strongFoot,0,
25,2,4,27/09/2020,Spezia,Sassuolo,12,Sassuolo,2793,False,1458,Filip Đuričić,69367,M,67,Jeroen Zoet,76,Spezia,1393,5.7,31.0,14,66,0,assisted,weakFoot,1,
24,2,4,27/09/2020,Spezia,Sassuolo,16,Spezia,2735,True,1393,Kevin Agudelo,931290,M,56,Andrea Consigli,81,Sassuolo,1458,18.7,63.6,20,26,-1,regular,strongFoot,0,
23,2,4,27/09/2020,Spezia,Sassuolo,30,Spezia,2735,True,1393,Andrey Gălăbinov,80110,F,69,Andrea Consigli,81,Sassuolo,1458,7.3,46.6,7,17,-1,assisted,head,1,
22,2,4,27/09/2020,Spezia,Sassuolo,42,Sassuolo,2793,False,1458,Francesco Caputo,43905,F,78,Jeroen Zoet,76,Spezia,1393,4.1,33.7,11,69,0,assisted,weakFoot,0,
21,2,4,27/09/2020,Spezia,Sassuolo,45,Sassuolo,2793,False,1458,Manuel Locatelli,363860,M,63,Jeroen Zoet,76,Spezia,1393,22.4,28.2,26,33,0,free-kick,strongFoot,0,
20,2,4,27/09/2020,Spezia,Sassuolo,45,Sassuolo,2793,False,1458,Vlad Chiricheş,69295,M,63,Jeroen Zoet,76,Spezia,1393,5.4,42.3,7,44,0,set-piece,head,0,
19,2,4,27/09/2020,Spezia,Sassuolo,45,Sassuolo,2793,False,1458,Francesco Caputo,43905,F,78,Jeroen Zoet,76,Spezia,1393,14.6,59.6,15,24,0,assisted,strongFoot,0,
18,2,4,27/09/2020,Spezia,Sassuolo,45,Sassuolo,2793,False,1458,Filip Đuričić,69367,M,67,Jeroen Zoet,76,Spezia,1393,25.5,33.4,27,23,0,corner,weakFoot,0,
17,2,4,27/09/2020,Spezia,Sassuolo,45,Spezia,2735,True,1393,Kevin Agudelo,931290,M,56,Andrea Consigli,81,Sassuolo,1458,21.1,67.2,24,29,0,assisted,strongFoot,0,
16,2,4,27/09/2020,Spezia,Sassuolo,45,Spezia,2735,True,1393,Matteo Ricci,225132,M,57,Andrea Consigli,81,Sassuolo,1458,18.5,49.3,18,1,0,assisted,weakFoot,0,
15,2,4,27/09/2020,Spezia,Sassuolo,45,Sassuolo,2793,False,1458,Filip Đuričić,69367,M,67,Jeroen Zoet,76,Spezia,1393,21.5,33.8,24,27,0,regular,weakFoot,0,
14,2,4,27/09/2020,Spezia,Sassuolo,56,Sassuolo,2793,False,1458,Grégoire Defrel,148566,F,77,Jeroen Zoet,76,Spezia,1393,6.0,65.8,12,60,0,assisted,weakFoot,0,
13,2,4,27/09/2020,Spezia,Sassuolo,62,Sassuolo,2793,False,1458,Manuel Locatelli,363860,M,63,Jeroen Zoet,76,Spezia,1393,21.6,58.8,22,15,0,assisted,strongFoot,0,
12,2,4,27/09/2020,Spezia,Sassuolo,64,Sassuolo,2793,False,1458,Domenico Berardi,253367,F,79,Jeroen Zoet,76,Spezia,1393,11.5,49.9,11,0,0,penalty,strongFoot,1,
11,2,4,27/09/2020,Spezia,Sassuolo,65,Sassuolo,2793,False,1458,Francesco Caputo,43905,F,78,Jeroen Zoet,76,Spezia,1393,14.4,44.9,14,13,1,assisted,strongFoot,0,
10,2,4,27/09/2020,Spezia,Sassuolo,66,Sassuolo,2793,False,1458,Grégoire Defrel,148566,F,77,Jeroen Zoet,76,Spezia,1393,10.0,42.9,11,25,1,assisted,strongFoot,1,
9,2,4,27/09/2020,Spezia,Sassuolo,73,Spezia,2735,True,1393,Andrey Gălăbinov,80110,F,69,Andrea Consigli,81,Sassuolo,1458,3.0,43.7,5,54,-2,assisted,head,0,
8,2,4,27/09/2020,Spezia,Sassuolo,76,Sassuolo,2793,False,1458,Francesco Caputo,43905,F,78,Jeroen Zoet,76,Spezia,1393,8.0,42.4,9,32,2,corner,strongFoot,1,
7,2,4,27/09/2020,Spezia,Sassuolo,81,Sassuolo,2793,False,1458,Filip Đuričić,69367,M,67,Jeroen Zoet,76,Spezia,1393,14.1,61.4,16,28,3,assisted,weakFoot,0,
6,2,4,27/09/2020,Spezia,Sassuolo,85,Sassuolo,2793,False,1458,Manuel Locatelli,363860,M,63,Jeroen Zoet,76,Spezia,1393,13.0,47.9,13,6,3,set-piece,strongFoot,0,
5,2,4,27/09/2020,Spezia,Sassuolo,85,Spezia,2735,True,1393,Juan Ramos,587824,D,33,Andrea Consigli,81,Sassuolo,1458,23.8,33.5,26,25,-3,assisted,weakFoot,0,
4,2,4,27/09/2020,Spezia,Sassuolo,86,Spezia,2735,True,1393,Luca Mora,131901,M,61,Andrea Consigli,81,Sassuolo,1458,9.2,38.2,12,41,-3,assisted,strongFoot,0,
3,2,4,27/09/2020,Spezia,Sassuolo,86,Spezia,2735,True,1393,Andrey Gălăbinov,80110,F,69,Andrea Consigli,81,Sassuolo,1458,8.3,53.2,8,14,-3,corner,head,0,
2,2,4,27/09/2020,Spezia,Sassuolo,90,Spezia,2735,True,1393,Diego Farias,41008,F,68,Andrea Consigli,81,Sassuolo,1458,13.3,29.7,19,46,-3,assisted,strongFoot,0,
1,2,4,27/09/2020,Spezia,Sassuolo,90,Spezia,2735,True,1393,Emmanuel Gyasi,541578,M,59,Andrea Consigli,81,Sassuolo,1458,10.8,51.1,10,3,-3,regular,strongFoot,0,
0,2,4,27/09/2020,Spezia,Sassuolo,90,Spezia,2735,True,1393,Alessandro Deiola,328109,M,62,Andrea Consigli,81,Sassuolo,1458,27.6,48.2,27,2,-3,assisted,strongFoot,0,
35,2,5,27/09/2020,Hellas Verona,Udinese,7,Hellas Verona,2701,True,1375,Mattia Zaccagni,293581,F,66,Juan Musso,80,Udinese,1411,17.7,42.1,18,16,0,assisted,strongFoot,0,
34,2,5,27/09/2020,Hellas Verona,Udinese,12,Hellas Verona,2701,True,1375,Mert Çetin,858148,D,42,Juan Musso,80,Udinese,1411,10.7,59.0,12,29,0,set-piece,head,0,
33,2,5,27/09/2020,Hellas Verona,Udinese,13,Udinese,2695,False,1411,Kevin Lasagna,587962,F,72,Marco Silvestri,77,Hellas Verona,1375,16.1,66.6,19,35,0,assisted,strongFoot,0,
32,2,5,27/09/2020,Hellas Verona,Udinese,15,Udinese,2695,False,1411,Mamadou Coulibaly,874481,M,56,Marco Silvestri,77,Hellas Verona,1375,22.1,50.9,22,1,0,assisted,strongFoot,0,
31,2,5,27/09/2020,Hellas Verona,Udinese,35,Hellas Verona,2701,True,1375,Adrien Tameze,139235,D,59,Juan Musso,80,Udinese,1411,17.9,43.5,18,13,0,regular,strongFoot,0,
30,2,5,27/09/2020,Hellas Verona,Udinese,37,Udinese,2695,False,1411,Rodrigo De Paul,249399,M,75,Marco Silvestri,77,Hellas Verona,1375,20.2,56.9,20,13,0,assisted,strongFoot,0,
29,2,5,27/09/2020,Hellas Verona,Udinese,37,Udinese,2695,False,1411,Stefano Okaka,13148,F,73,Marco Silvestri,77,Hellas Verona,1375,23.4,57.9,24,12,0,regular,strongFoot,0,
28,2,5,27/09/2020,Hellas Verona,Udinese,42,Udinese,2695,False,1411,Stefano Okaka,13148,F,73,Marco Silvestri,77,Hellas Verona,1375,11.2,39.7,13,32,0,assisted,head,0,
27,2,5,27/09/2020,Hellas Verona,Udinese,45,Udinese,2695,False,1411,Rodrigo Becão,880207,D,32,Marco Silvestri,77,Hellas Verona,1375,8.3,48.5,8,7,0,set-piece,head,0,
25,2,5,27/09/2020,Hellas Verona,Udinese,45,Udinese,2695,False,1411,Marvin Zeegelaar,74506,D,61,Marco Silvestri,77,Hellas Verona,1375,11.5,47.2,11,9,0,corner,strongFoot,0,
24,2,5,27/09/2020,Hellas Verona,Udinese,45,Udinese,2695,False,1411,Kevin Lasagna,587962,F,72,Marco Silvestri,77,Hellas Verona,1375,18.4,36.7,20,26,0,corner,strongFoot,0,
26,2,5,27/09/2020,Hellas Verona,Udinese,45,Udinese,2695,False,1411,Stefano Okaka,13148,F,73,Marco Silvestri,77,Hellas Verona,1375,4.1,48.7,4,12,0,corner,head,0,
23,2,5,27/09/2020,Hellas Verona,Udinese,47,Udinese,2695,False,1411,Sebastien De Maio,43908,D,32,Marco Silvestri,77,Hellas Verona,1375,20.1,41.5,20,16,0,set-piece,strongFoot,0,
22,2,5,27/09/2020,Hellas Verona,Udinese,47,Udinese,2695,False,1411,Kevin Lasagna,587962,F,72,Marco Silvestri,77,Hellas Verona,1375,21.9,41.7,22,14,0,assisted,strongFoot,0,
21,2,5,27/09/2020,Hellas Verona,Udinese,49,Udinese,2695,False,1411,Kevin Lasagna,587962,F,72,Marco Silvestri,77,Hellas Verona,1375,14.4,53.6,14,9,0,assisted,strongFoot,0,
20,2,5,27/09/2020,Hellas Verona,Udinese,49,Udinese,2695,False,1411,Mamadou Coulibaly,874481,M,56,Marco Silvestri,77,Hellas Verona,1375,17.7,46.4,17,7,0,regular,strongFoot,0,
19,2,5,27/09/2020,Hellas Verona,Udinese,50,Udinese,2695,False,1411,Samir Caetano,331405,D,33,Marco Silvestri,77,Hellas Verona,1375,3.8,51.8,3,17,0,corner,other,0,
18,2,5,27/09/2020,Hellas Verona,Udinese,54,Hellas Verona,2701,True,1375,Antonín Barák,330705,M,72,Juan Musso,80,Udinese,1411,4.3,63.3,10,64,0,corner,head,0,
17,2,5,27/09/2020,Hellas Verona,Udinese,55,Hellas Verona,2701,True,1375,Davide Faraoni,32040,D,68,Juan Musso,80,Udinese,1411,9.7,63.3,13,42,0,assisted,strongFoot,0,
15,2,5,27/09/2020,Hellas Verona,Udinese,56,Udinese,2695,False,1411,Marvin Zeegelaar,74506,D,61,Marco Silvestri,77,Hellas Verona,1375,15.1,55.3,15,13,0,corner,weakFoot,0,
16,2,5,27/09/2020,Hellas Verona,Udinese,56,Udinese,2695,False,1411,Kevin Lasagna,587962,F,72,Marco Silvestri,77,Hellas Verona,1375,9.0,48.0,9,8,0,assisted,weakFoot,0,
